ticker,strategy,timing,side,entry_c,btc,strike,settle_yes,won,gross_c,fee_c,net_c
KXBTC15M-26APR200945-45,BB_TREND,T060,no,55,74897.44,75184.17,1,0,-55.0,3.46,-58.47
KXBTC15M-26APR200445-45,BB_TREND,T060,yes,50,74963.34,74838.71,1,1,50.0,3.50,46.50
KXBTC15M-26APR200345-45,BB_TREND,T060,no,60,75057.20,75212.77,0,1,40.0,3.36,36.64
KXBTC15M-26APR191930-30,BB_TREND,T060,no,77,73814.01,74037.86,0,1,23.0,2.48,20.52
KXBTC15M-26APR191615-15,BB_TREND,T060,no,66,74848.55,75001.15,0,1,34.0,3.14,30.86
KXBTC15M-26APR191315-15,BB_TREND,T060,no,74,75244.31,75429.83,0,1,26.0,2.69,23.31
KXBTC15M-26APR190715-15,BB_TREND,T060,no,37,75062.84,75251.35,1,0,-37.0,3.26,-40.26
KXBTC15M-26APR181415-15,BB_TREND,T060,no,75,75749.72,75878.31,0,1,25.0,2.63,22.38
KXBTC15M-26APR180715-15,BB_TREND,T060,no,59,76072.16,76194.11,0,1,41.0,3.39,37.61
KXBTC15M-26APR180545-45,BB_TREND,T060,no,55,76460.05,76603.61,1,0,-55.0,3.46,-58.47
KXBTC15M-26APR180530-30,BB_TREND,T060,no,62,76460.05,76576.23,1,0,-62.0,3.30,-65.30
KXBTC15M-26APR171100-00,BB_TREND,T060,no,53,77800.61,77963.87,1,0,-53.0,3.49,-56.49
KXBTC15M-26APR170945-45,BB_TREND,T060,no,63,76162.23,76656.90,1,0,-63.0,3.26,-66.26
KXBTC15M-26APR170900-00,BB_TREND,T060,yes,72,75983.76,75767.44,1,1,28.0,2.82,25.18
KXBTC15M-26APR170645-45,BB_TREND,T060,no,75,75154.30,75400.87,0,1,25.0,2.63,22.38
KXBTC15M-26APR160945-45,BB_TREND,T060,no,63,74730.90,74973.33,0,1,37.0,3.26,33.74
KXBTC15M-26APR152245-45,BB_TREND,T060,yes,75,75000.00,74850.07,1,1,25.0,2.63,22.38
KXBTC15M-26APR151730-30,BB_TREND,T060,no,61,74578.63,74769.49,0,1,39.0,3.33,35.67
KXBTC15M-26APR150945-45,BB_TREND,T060,no,63,74204.22,74428.93,0,1,37.0,3.26,33.74
KXBTC15M-26APR150800-00,BB_TREND,T060,yes,63,74180.60,74065.65,1,1,37.0,3.26,33.74
KXBTC15M-26APR150215-15,BB_TREND,T060,no,57,73928.67,74061.09,0,1,43.0,3.43,39.57
KXBTC15M-26APR142345-45,BB_TREND,T060,no,66,74214.60,74339.01,0,1,34.0,3.14,30.86
KXBTC15M-26APR141845-45,BB_TREND,T060,no,70,73847.99,73982.67,1,0,-70.0,2.94,-72.94
KXBTC15M-26APR141500-00,BB_TREND,T060,no,34,74142.86,74329.27,0,1,66.0,3.14,62.86
KXBTC15M-26APR141100-00,BB_TREND,T060,no,70,75243.58,75518.08,0,1,30.0,2.94,27.06
KXBTC15M-26APR140315-15,BB_TREND,T060,no,61,74427.62,74570.13,1,0,-61.0,3.33,-64.33
KXBTC15M-26APR132100-00,BB_TREND,T060,no,47,74317.62,74433.86,0,1,53.0,3.49,49.51
KXBTC15M-26APR131945-45,BB_TREND,T060,no,37,74634.76,74756.26,0,1,63.0,3.26,59.74
KXBTC15M-26APR131830-30,BB_TREND,T060,yes,75,74370.93,73703.75,1,1,25.0,2.63,22.38
KXBTC15M-26APR131530-30,BB_TREND,T060,yes,68,72543.54,72374.80,1,1,32.0,3.05,28.95
KXBTC15M-26APR131230-30,BB_TREND,T060,no,68,71941.00,72065.79,1,0,-68.0,3.05,-71.05
KXBTC15M-26APR131145-45,BB_TREND,T060,no,41,71792.73,72020.28,0,1,59.0,3.39,55.61
KXBTC15M-26APR131100-00,BB_TREND,T060,yes,58,72096.86,71972.15,1,1,42.0,3.41,38.59
KXBTC15M-26APR130500-00,BB_TREND,T060,no,70,70534.21,70643.33,1,0,-70.0,2.94,-72.94
KXBTC15M-26APR130200-00,BB_TREND,T060,yes,70,70866.72,70760.20,1,1,30.0,2.94,27.06
KXBTC15M-26APR121145-45,BB_TREND,T060,no,77,70629.77,70765.68,1,0,-77.0,2.48,-79.48
KXBTC15M-26APR120430-30,BB_TREND,T060,no,44,71545.89,71689.93,1,0,-44.0,3.45,-47.45
KXBTC15M-26APR112345-45,BB_TREND,T060,no,46,71639.48,71755.80,0,1,54.0,3.48,50.52
KXBTC15M-26APR111845-45,BB_TREND,T060,no,74,73333.80,73514.69,0,1,26.0,2.69,23.31
KXBTC15M-26APR111645-45,BB_TREND,T060,no,76,73333.42,73459.30,0,1,24.0,2.55,21.45
KXBTC15M-26APR110915-15,BB_TREND,T060,no,60,72855.28,72968.50,0,1,40.0,3.36,36.64
KXBTC15M-26APR101915-15,BB_TREND,T060,no,72,72796.02,72911.60,1,0,-72.0,2.82,-74.82
KXBTC15M-26APR091930-30,BB_TREND,T060,no,59,71625.87,71811.25,1,0,-59.0,3.39,-62.39
KXBTC15M-26APR091415-15,BB_TREND,T060,no,65,72179.28,72357.28,0,1,35.0,3.19,31.81
KXBTC15M-26APR091315-15,BB_TREND,T060,yes,74,72267.12,72076.67,1,1,26.0,2.69,23.31
KXBTC15M-26APR081045-45,BB_TREND,T060,no,72,71269.28,71495.92,0,1,28.0,2.82,25.18
KXBTC15M-26APR080945-45,BB_TREND,T060,no,60,72218.68,72453.89,0,1,40.0,3.36,36.64
KXBTC15M-26APR080545-45,BB_TREND,T060,yes,57,71900.15,71695.25,0,0,-57.0,3.43,-60.43
KXBTC15M-26APR072100-00,BB_TREND,T060,no,57,71674.10,71836.19,0,1,43.0,3.43,39.57
KXBTC15M-26APR071615-15,BB_TREND,T060,yes,69,69408.43,68990.83,1,1,31.0,2.99,28.01
KXBTC15M-26APR071530-30,BB_TREND,T060,yes,59,68563.89,68439.34,1,1,41.0,3.39,37.61
KXBTC15M-26APR071100-00,BB_TREND,T060,yes,45,68150.75,68011.46,0,0,-45.0,3.47,-48.47
KXBTC15M-26APR070715-15,BB_TREND,T060,no,56,68088.52,68233.01,1,0,-56.0,3.45,-59.45
KXBTC15M-26APR061915-15,BB_TREND,T060,no,70,68658.80,68867.72,0,1,30.0,2.94,27.06
KXBTC15M-26APR061830-30,BB_TREND,T060,yes,30,69709.49,69547.87,0,0,-30.0,2.94,-32.94
KXBTC15M-26APR061630-30,BB_TREND,T060,yes,66,69865.49,69738.80,1,1,34.0,3.14,30.86
KXBTC15M-26APR061315-15,BB_TREND,T060,no,65,69640.00,69853.42,0,1,35.0,3.19,31.81
KXBTC15M-26APR060700-00,BB_TREND,T060,no,54,69776.02,69886.68,0,1,46.0,3.48,42.52
KXBTC15M-26APR060530-30,BB_TREND,T060,yes,67,69853.39,69620.73,1,1,33.0,3.10,29.90
KXBTC15M-26APR060415-15,BB_TREND,T060,yes,67,69208.59,69094.26,1,1,33.0,3.10,29.90
KXBTC15M-26APR052300-00,BB_TREND,T060,yes,54,69312.18,69181.92,1,1,46.0,3.48,42.52
KXBTC15M-26APR052015-15,BB_TREND,T060,yes,71,69519.97,68989.21,1,1,29.0,2.88,26.12
KXBTC15M-26APR051915-15,BB_TREND,T060,yes,56,68452.79,68325.09,1,1,44.0,3.45,40.55
KXBTC15M-26APR051815-15,BB_TREND,T060,yes,42,67659.15,67525.46,0,0,-42.0,3.41,-45.41
KXBTC15M-26APR051700-00,BB_TREND,T060,yes,37,67666.91,67553.33,1,1,63.0,3.26,59.74
KXBTC15M-26APR030845-45,BB_TREND,T060,no,73,66956.12,67108.89,0,1,27.0,2.76,24.24
KXBTC15M-26APR030430-30,BB_TREND,T060,no,55,67027.64,67200.03,0,1,45.0,3.46,41.53
KXBTC15M-26APR022230-30,BB_TREND,T060,yes,60,66700.14,66522.75,0,0,-60.0,3.36,-63.36
KXBTC15M-26APR021330-30,BB_TREND,T060,yes,68,67395.19,67152.01,1,1,32.0,3.05,28.95
KXBTC15M-26APR021000-00,BB_TREND,T060,yes,59,65944.04,65842.84,1,1,41.0,3.39,37.61
KXBTC15M-26APR020730-30,BB_TREND,T060,yes,78,66437.00,66269.82,1,1,22.0,2.40,19.60
KXBTC15M-26APR020045-45,BB_TREND,T060,yes,53,66570.31,66416.64,0,0,-53.0,3.49,-56.49
KXBTC15M-26APR011145-45,BB_TREND,T060,yes,39,68823.80,68704.38,1,1,61.0,3.33,57.67
KXBTC15M-26APR011015-15,BB_TREND,T060,yes,56,68249.58,68105.08,1,1,44.0,3.45,40.55
KXBTC15M-26APR010315-15,BB_TREND,T060,yes,59,69237.99,69095.56,1,1,41.0,3.39,37.61
KXBTC15M-26APR010215-15,BB_TREND,T060,yes,58,68543.00,68420.87,1,1,42.0,3.41,38.59
KXBTC15M-26APR010015-15,BB_TREND,T060,yes,58,68222.66,68071.05,0,0,-58.0,3.41,-61.41
KXBTC15M-26MAR312315-15,BB_TREND,T060,yes,71,67817.24,67607.66,1,1,29.0,2.88,26.12
KXBTC15M-26MAR312100-00,BB_TREND,T060,yes,49,68113.54,67995.44,1,1,51.0,3.50,47.50
KXBTC15M-26MAR312030-30,BB_TREND,T060,yes,67,68139.09,68010.65,0,0,-67.0,3.10,-70.10
KXBTC15M-26MAR311615-15,BB_TREND,T060,yes,59,67909.59,67799.13,1,1,41.0,3.39,37.61
KXBTC15M-26MAR311545-45,BB_TREND,T060,yes,51,67976.78,67832.89,0,0,-51.0,3.50,-54.50
KXBTC15M-26MAR311500-00,BB_TREND,T060,yes,63,67861.39,67756.43,1,1,37.0,3.26,33.74
KXBTC15M-26MAR311300-00,BB_TREND,T060,yes,56,67906.49,67738.96,0,0,-56.0,3.45,-59.45
KXBTC15M-26MAR311230-30,BB_TREND,T060,yes,55,67000.00,66866.42,1,1,45.0,3.46,41.53
KXBTC15M-26MAR311215-15,BB_TREND,T060,yes,66,66890.15,66675.49,1,1,34.0,3.14,30.86
KXBTC15M-26MAR311015-15,BB_TREND,T060,yes,78,67518.61,67190.30,1,1,22.0,2.40,19.60
KXBTC15M-26MAR311000-00,BB_TREND,T060,yes,66,67250.00,66957.68,1,1,34.0,3.14,30.86
KXBTC15M-26MAR310815-15,BB_TREND,T060,yes,62,66775.10,66633.94,0,0,-62.0,3.30,-65.30
KXBTC15M-26MAR310730-30,BB_TREND,T060,yes,71,66648.02,66460.58,1,1,29.0,2.88,26.12
KXBTC15M-26MAR310700-00,BB_TREND,T060,yes,47,66320.34,66213.85,1,1,53.0,3.49,49.51
KXBTC15M-26MAR310645-45,BB_TREND,T060,yes,64,66430.27,66317.19,0,0,-64.0,3.23,-67.23
KXBTC15M-26MAR310545-45,BB_TREND,T060,yes,58,66476.81,66369.73,1,1,42.0,3.41,38.59
KXBTC15M-26MAR310515-15,BB_TREND,T060,yes,50,66894.69,66762.52,0,0,-50.0,3.50,-53.50
KXBTC15M-26MAR310500-00,BB_TREND,T060,no,74,66676.97,66832.89,0,1,26.0,2.69,23.31
KXBTC15M-26MAR310200-00,BB_TREND,T060,yes,66,67741.39,67597.01,1,1,34.0,3.14,30.86
KXBTC15M-26MAR310030-30,BB_TREND,T060,yes,71,67688.57,67564.76,0,0,-71.0,2.88,-73.88
KXBTC15M-26MAR302200-00,BB_TREND,T060,no,49,67807.84,67913.46,0,1,51.0,3.50,47.50
KXBTC15M-26MAR301830-30,BB_TREND,T060,yes,46,66862.25,66740.17,1,1,54.0,3.48,50.52
KXBTC15M-26MAR301730-30,BB_TREND,T060,yes,55,66830.01,66726.78,1,1,45.0,3.46,41.53
KXBTC15M-26MAR301630-30,BB_TREND,T060,yes,37,66677.39,66557.38,1,1,63.0,3.26,59.74
KXBTC15M-26MAR301315-15,BB_TREND,T060,yes,68,67460.87,67282.49,0,0,-68.0,3.05,-71.05
KXBTC15M-26MAR301015-15,BB_TREND,T060,yes,60,67615.59,67445.39,1,1,40.0,3.36,36.64
KXBTC15M-26MAR300500-00,BB_TREND,T060,yes,56,67911.36,67706.97,0,0,-56.0,3.45,-59.45
KXBTC15M-26MAR300415-15,BB_TREND,T060,yes,71,67661.67,67544.59,1,1,29.0,2.88,26.12
KXBTC15M-26MAR300345-45,BB_TREND,T060,yes,70,67401.61,67281.07,0,0,-70.0,2.94,-72.94
KXBTC15M-26MAR300115-15,BB_TREND,T060,yes,64,67702.58,67566.51,1,1,36.0,3.23,32.77
KXBTC15M-26MAR300030-30,BB_TREND,T060,yes,71,67470.21,67343.61,1,1,29.0,2.88,26.12
KXBTC15M-26MAR292230-30,BB_TREND,T060,yes,53,66897.82,66739.84,0,0,-53.0,3.49,-56.49
KXBTC15M-26MAR292215-15,BB_TREND,T060,yes,66,66751.11,66583.45,1,1,34.0,3.14,30.86
KXBTC15M-26MAR292200-00,BB_TREND,T060,yes,73,66724.76,66536.55,1,1,27.0,2.76,24.24
KXBTC15M-26MAR292045-45,BB_TREND,T060,yes,55,66743.24,66559.24,0,0,-55.0,3.46,-58.47
KXBTC15M-26MAR291945-45,BB_TREND,T060,yes,51,66111.52,65965.07,1,1,49.0,3.50,45.50
KXBTC15M-26MAR291930-30,BB_TREND,T060,yes,45,66208.26,66061.92,0,0,-45.0,3.47,-48.47
KXBTC15M-26MAR291700-00,BB_TREND,T060,yes,32,66669.25,66554.83,1,1,68.0,3.05,64.95
KXBTC15M-26MAR291500-00,BB_TREND,T060,yes,28,66495.43,66382.30,0,0,-28.0,2.82,-30.82
KXBTC15M-26MAR291130-30,BB_TREND,T060,yes,69,66613.91,66508.18,0,0,-69.0,2.99,-71.99
KXBTC15M-26MAR290900-00,BB_TREND,T060,yes,42,66800.47,66700.24,1,1,58.0,3.41,54.59
KXBTC15M-26MAR290800-00,BB_TREND,T060,yes,44,66953.54,66850.96,0,0,-44.0,3.45,-47.45
KXBTC15M-26MAR282345-45,BB_TREND,T060,yes,51,67065.42,66939.58,0,0,-51.0,3.50,-54.50
KXBTC15M-26MAR281700-00,BB_TREND,T060,yes,67,66992.62,66863.12,1,1,33.0,3.10,29.90
KXBTC15M-26MAR281130-30,BB_TREND,T060,yes,56,67000.00,66830.63,1,1,44.0,3.45,40.55
KXBTC15M-26MAR280645-45,BB_TREND,T060,yes,60,66300.33,66127.27,1,1,40.0,3.36,36.64
KXBTC15M-26MAR272215-15,BB_TREND,T060,yes,69,66195.71,66089.01,1,1,31.0,2.99,28.01
KXBTC15M-26MAR271630-30,BB_TREND,T060,yes,66,66069.35,65959.80,0,0,-66.0,3.14,-69.14
KXBTC15M-26MAR271530-30,BB_TREND,T060,yes,44,65813.59,65710.54,1,1,56.0,3.45,52.55
KXBTC15M-26MAR270945-45,BB_TREND,T060,no,54,66460.31,66670.29,0,1,46.0,3.48,42.52
KXBTC15M-26MAR270630-30,BB_TREND,T060,yes,51,67729.89,67626.72,1,1,49.0,3.50,45.50
KXBTC15M-26MAR270615-15,BB_TREND,T060,yes,35,67791.46,67670.01,0,0,-35.0,3.19,-38.19
KXBTC15M-26MAR270545-45,BB_TREND,T060,no,54,67781.22,67883.27,0,1,46.0,3.48,42.52
KXBTC15M-26MAR270415-15,BB_TREND,T060,yes,58,68606.11,68449.31,0,0,-58.0,3.41,-61.41
KXBTC15M-26MAR270145-45,BB_TREND,T060,yes,47,68841.36,68574.81,1,1,53.0,3.49,49.51
KXBTC15M-26MAR261445-45,BB_TREND,T060,yes,63,68294.48,68165.77,1,1,37.0,3.26,33.74
KXBTC15M-26MAR261315-15,BB_TREND,T060,yes,61,68996.22,68877.39,1,1,39.0,3.33,35.67
KXBTC15M-26MAR261200-00,BB_TREND,T060,yes,62,69130.21,68917.33,1,1,38.0,3.30,34.70
KXBTC15M-26MAR252245-45,BB_TREND,T060,no,65,70775.91,70889.77,0,1,35.0,3.19,31.81
KXBTC15M-26MAR251845-45,BB_TREND,T060,yes,49,71193.72,71018.09,1,1,51.0,3.50,47.50
KXBTC15M-26MAR251430-30,BB_TREND,T060,yes,69,71000.00,70882.50,1,1,31.0,2.99,28.01
