ticker,strategy,timing,side,entry_c,btc,strike,settle_yes,won,gross_c,fee_c,net_c
KXBTC15M-26MAR272315-15,FULL_STACK,T300,yes,80,66148.66,65996.58,1,1,20.0,2.24,17.76
KXBTC15M-26MAR272245-45,FULL_STACK,T300,yes,24,66005.46,66008.95,0,0,-24.0,2.55,-26.55
KXBTC15M-26MAR272200-00,FULL_STACK,T300,yes,66,66190.47,66090.75,0,0,-66.0,3.14,-69.14
KXBTC15M-26MAR271645-45,FULL_STACK,T300,yes,38,65860.67,65834.54,1,1,62.0,3.30,58.70
KXBTC15M-26MAR271615-15,FULL_STACK,T300,yes,42,66062.04,66046.40,0,0,-42.0,3.41,-45.41
KXBTC15M-26MAR271545-45,FULL_STACK,T300,yes,74,66007.09,65872.60,1,1,26.0,2.69,23.31
KXBTC15M-26MAR271445-45,FULL_STACK,T300,yes,68,65855.92,65717.23,1,1,32.0,3.05,28.95
KXBTC15M-26MAR271415-15,FULL_STACK,T300,yes,60,65724.80,65602.36,0,0,-60.0,3.36,-63.36
KXBTC15M-26MAR271400-00,FULL_STACK,T300,yes,44,65642.66,65633.80,0,0,-44.0,3.45,-47.45
KXBTC15M-26MAR271100-00,FULL_STACK,T300,yes,67,66013.38,65853.58,1,1,33.0,3.10,29.90
KXBTC15M-26MAR271015-15,FULL_STACK,T300,yes,77,66372.13,66138.75,1,1,23.0,2.48,20.52
KXBTC15M-26MAR271000-00,FULL_STACK,T300,no,75,66309.40,66531.69,0,1,25.0,2.63,22.38
KXBTC15M-26MAR270645-45,FULL_STACK,T300,yes,21,67729.11,67730.07,0,0,-21.0,2.32,-23.32
KXBTC15M-26MAR270630-30,FULL_STACK,T300,yes,63,67729.89,67626.72,1,1,37.0,3.26,33.74
KXBTC15M-26MAR270615-15,FULL_STACK,T300,yes,41,67791.46,67670.01,0,0,-41.0,3.39,-44.39
KXBTC15M-26MAR270515-15,FULL_STACK,T300,yes,20,67908.87,67894.56,0,0,-20.0,2.24,-22.24
KXBTC15M-26MAR270500-00,FULL_STACK,T300,no,39,67779.20,67780.37,1,0,-39.0,3.33,-42.33
KXBTC15M-26MAR270445-45,FULL_STACK,T300,no,57,67923.75,68212.78,0,1,43.0,3.43,39.57
KXBTC15M-26MAR270430-30,FULL_STACK,T300,yes,18,68460.00,68442.21,0,0,-18.0,2.07,-20.07
KXBTC15M-26MAR270330-30,FULL_STACK,T300,yes,75,68910.64,68790.79,1,1,25.0,2.63,22.38
KXBTC15M-26MAR270245-45,FULL_STACK,T300,yes,41,68813.20,68785.95,0,0,-41.0,3.39,-44.39
KXBTC15M-26MAR270145-45,FULL_STACK,T300,yes,38,68841.36,68574.81,1,1,62.0,3.30,58.70
KXBTC15M-26MAR270045-45,FULL_STACK,T300,no,27,68510.38,68492.39,1,0,-27.0,2.76,-29.76
KXBTC15M-26MAR262300-00,FULL_STACK,T300,yes,46,68924.51,68899.46,0,0,-46.0,3.48,-49.48
KXBTC15M-26MAR262200-00,FULL_STACK,T300,yes,80,68980.00,68856.46,1,1,20.0,2.24,17.76
KXBTC15M-26MAR262100-00,FULL_STACK,T300,yes,24,68655.75,68672.23,1,1,76.0,2.55,73.45
KXBTC15M-26MAR262015-15,FULL_STACK,T300,yes,30,68793.08,68787.30,1,1,70.0,2.94,67.06
KXBTC15M-26MAR261645-45,FULL_STACK,T300,yes,56,69216.20,69096.26,1,1,44.0,3.45,40.55
KXBTC15M-26MAR261545-45,FULL_STACK,T300,yes,60,68467.29,68358.27,1,1,40.0,3.36,36.64
KXBTC15M-26MAR261415-15,FULL_STACK,T300,no,62,68306.81,68435.76,0,1,38.0,3.30,34.70
KXBTC15M-26MAR261345-45,FULL_STACK,T300,yes,76,69148.17,69019.93,0,0,-76.0,2.55,-78.55
KXBTC15M-26MAR261330-30,FULL_STACK,T300,yes,75,69009.05,68901.96,1,1,25.0,2.63,22.38
KXBTC15M-26MAR261315-15,FULL_STACK,T300,yes,76,69015.35,68877.39,1,1,24.0,2.55,21.45
KXBTC15M-26MAR260530-30,FULL_STACK,T300,yes,16,70020.81,70021.69,0,0,-16.0,1.88,-17.88
KXBTC15M-26MAR260515-15,FULL_STACK,T300,yes,38,70014.26,69991.38,1,1,62.0,3.30,58.70
KXBTC15M-26MAR260200-00,FULL_STACK,T300,yes,40,70367.88,70345.27,0,0,-40.0,3.36,-43.36
KXBTC15M-26MAR260030-30,FULL_STACK,T300,yes,41,70737.44,70729.65,1,1,59.0,3.39,55.61
KXBTC15M-26MAR260000-00,FULL_STACK,T300,yes,33,70869.53,70845.19,1,1,67.0,3.10,63.90
KXBTC15M-26MAR251915-15,FULL_STACK,T300,no,39,71381.75,71365.92,0,1,61.0,3.33,57.67
KXBTC15M-26MAR251600-00,FULL_STACK,T300,yes,44,70951.20,70942.02,0,0,-44.0,3.45,-47.45
KXBTC15M-26MAR251545-45,FULL_STACK,T300,yes,48,70931.64,70910.67,1,1,52.0,3.49,48.51
KXBTC15M-26MAR251430-30,FULL_STACK,T300,yes,75,70992.23,70882.50,1,1,25.0,2.63,22.38
