ticker,strategy,timing,side,entry_c,btc,strike,settle_yes,won,gross_c,fee_c,net_c
KXBTC15M-26APR201800-00,ATM_REVERSION,T600,no,21,75945.61,75938.75,1,0,-21.0,2.32,-23.32
KXBTC15M-26APR201700-00,ATM_REVERSION,T600,no,21,76294.13,76288.29,1,0,-21.0,2.32,-23.32
KXBTC15M-26APR201545-45,ATM_REVERSION,T600,no,21,76245.65,76238.51,1,0,-21.0,2.32,-23.32
KXBTC15M-26APR200945-45,ATM_REVERSION,T600,no,20,75179.93,75184.17,1,0,-20.0,2.24,-22.24
KXBTC15M-26APR200730-30,ATM_REVERSION,T600,no,28,75179.86,75191.21,1,0,-28.0,2.82,-30.82
KXBTC15M-26APR200545-45,ATM_REVERSION,T600,no,6,75022.25,75037.64,1,0,-6.0,0.79,-6.79
KXBTC15M-26APR200530-30,ATM_REVERSION,T600,no,26,75060.11,75068.39,0,1,74.0,2.69,71.31
KXBTC15M-26APR200000-00,ATM_REVERSION,T600,no,14,74595.51,74608.74,1,0,-14.0,1.69,-15.69
KXBTC15M-26APR192245-45,ATM_REVERSION,T600,no,18,74494.76,74490.95,1,0,-18.0,2.07,-20.07
KXBTC15M-26APR192230-30,ATM_REVERSION,T600,no,14,74388.60,74407.63,1,0,-14.0,1.69,-15.69
KXBTC15M-26APR192115-15,ATM_REVERSION,T600,yes,33,74333.44,74350.32,1,1,67.0,3.10,63.90
KXBTC15M-26APR192000-00,ATM_REVERSION,T600,no,32,73911.83,73918.56,0,1,68.0,3.05,64.95
KXBTC15M-26APR191630-30,ATM_REVERSION,T600,yes,6,74815.24,74813.53,0,0,-6.0,0.79,-6.79
KXBTC15M-26APR191530-30,ATM_REVERSION,T600,yes,10,75004.32,74994.71,1,1,90.0,1.26,88.74
KXBTC15M-26APR191330-30,ATM_REVERSION,T600,yes,31,75256.73,75275.98,1,1,69.0,2.99,66.01
KXBTC15M-26APR191245-45,ATM_REVERSION,T600,no,19,75625.79,75608.21,0,1,81.0,2.15,78.85
KXBTC15M-26APR191045-45,ATM_REVERSION,T600,yes,31,76005.76,76001.65,1,1,69.0,2.99,66.01
KXBTC15M-26APR190645-45,ATM_REVERSION,T600,yes,28,75110.17,75121.60,1,1,72.0,2.82,69.18
KXBTC15M-26APR190500-00,ATM_REVERSION,T600,no,33,75274.42,75276.47,0,1,67.0,3.10,63.90
KXBTC15M-26APR190445-45,ATM_REVERSION,T600,no,20,75225.28,75204.77,1,0,-20.0,2.24,-22.24
KXBTC15M-26APR190230-30,ATM_REVERSION,T600,no,28,75436.96,75448.90,0,1,72.0,2.82,69.18
KXBTC15M-26APR190030-30,ATM_REVERSION,T600,yes,33,75738.36,75758.17,0,0,-33.0,3.10,-36.10
KXBTC15M-26APR181915-15,ATM_REVERSION,T600,no,35,75850.50,75858.14,1,0,-35.0,3.19,-38.19
KXBTC15M-26APR181900-00,ATM_REVERSION,T600,no,11,75824.03,75808.16,1,0,-11.0,1.37,-12.37
KXBTC15M-26APR181830-30,ATM_REVERSION,T600,no,14,75685.60,75697.07,1,0,-14.0,1.69,-15.69
KXBTC15M-26APR181800-00,ATM_REVERSION,T600,no,9,75754.78,75759.73,1,0,-9.0,1.15,-10.15
KXBTC15M-26APR181645-45,ATM_REVERSION,T600,no,13,75748.83,75748.07,1,0,-13.0,1.58,-14.58
KXBTC15M-26APR181615-15,ATM_REVERSION,T600,no,33,75705.70,75695.91,1,0,-33.0,3.10,-36.10
KXBTC15M-26APR181100-00,ATM_REVERSION,T600,no,35,76248.16,76258.18,1,0,-35.0,3.19,-38.19
KXBTC15M-26APR181030-30,ATM_REVERSION,T600,yes,4,76184.29,76187.14,0,0,-4.0,0.54,-4.54
KXBTC15M-26APR180545-45,ATM_REVERSION,T600,no,20,76608.47,76603.61,1,0,-20.0,2.24,-22.24
KXBTC15M-26APR180215-15,ATM_REVERSION,T600,no,30,77171.87,77169.38,1,0,-30.0,2.94,-32.94
KXBTC15M-26APR180100-00,ATM_REVERSION,T600,no,26,77089.06,77099.21,1,0,-26.0,2.69,-28.69
KXBTC15M-26APR172215-15,ATM_REVERSION,T600,no,34,77243.08,77248.60,1,0,-34.0,3.14,-37.14
KXBTC15M-26APR171815-15,ATM_REVERSION,T600,no,19,77515.18,77500.36,1,0,-19.0,2.15,-21.15
KXBTC15M-26APR171800-00,ATM_REVERSION,T600,no,11,77439.00,77420.98,1,0,-11.0,1.37,-12.37
KXBTC15M-26APR171700-00,ATM_REVERSION,T600,no,15,77321.14,77306.97,1,0,-15.0,1.79,-16.79
KXBTC15M-26APR170930-30,ATM_REVERSION,T600,no,35,76874.62,76861.14,0,1,65.0,3.19,61.81
KXBTC15M-26APR170745-45,ATM_REVERSION,T600,no,31,75464.12,75485.34,0,1,69.0,2.99,66.01
KXBTC15M-26APR170630-30,ATM_REVERSION,T600,no,16,75668.75,75654.71,0,1,84.0,1.88,82.12
KXBTC15M-26APR170530-30,ATM_REVERSION,T600,yes,31,75891.50,75883.28,1,1,69.0,2.99,66.01
KXBTC15M-26APR170345-45,ATM_REVERSION,T600,no,24,74962.60,74979.54,1,0,-24.0,2.55,-26.55
KXBTC15M-26APR170245-45,ATM_REVERSION,T600,no,26,74816.02,74821.21,1,0,-26.0,2.69,-28.69
KXBTC15M-26APR170230-30,ATM_REVERSION,T600,no,16,74775.20,74779.86,1,0,-16.0,1.88,-17.88
KXBTC15M-26APR162315-15,ATM_REVERSION,T600,yes,8,74690.19,74707.88,1,1,92.0,1.03,90.97
KXBTC15M-26APR162145-45,ATM_REVERSION,T600,no,20,74782.81,74768.68,0,1,80.0,2.24,77.76
KXBTC15M-26APR162045-45,ATM_REVERSION,T600,no,29,75022.88,75006.51,1,0,-29.0,2.88,-31.88
KXBTC15M-26APR161745-45,ATM_REVERSION,T600,no,27,74959.19,74939.98,1,0,-27.0,2.76,-29.76
KXBTC15M-26APR161715-15,ATM_REVERSION,T600,no,33,75260.45,75246.04,0,1,67.0,3.10,63.90
KXBTC15M-26APR160700-00,ATM_REVERSION,T600,yes,16,74397.27,74407.12,0,0,-16.0,1.88,-17.88
KXBTC15M-26APR160145-45,ATM_REVERSION,T600,no,16,75090.70,75077.96,0,1,84.0,1.88,82.12
KXBTC15M-26APR151745-45,ATM_REVERSION,T600,no,14,74692.64,74675.48,1,0,-14.0,1.69,-15.69
KXBTC15M-26APR151345-45,ATM_REVERSION,T600,yes,22,74156.98,74158.55,0,0,-22.0,2.40,-24.40
KXBTC15M-26APR150915-15,ATM_REVERSION,T600,no,25,74313.58,74321.18,1,0,-25.0,2.63,-27.62
KXBTC15M-26APR150745-45,ATM_REVERSION,T600,no,27,74008.83,74012.00,1,0,-27.0,2.76,-29.76
KXBTC15M-26APR150245-45,ATM_REVERSION,T600,no,28,73960.85,73971.54,1,0,-28.0,2.82,-30.82
KXBTC15M-26APR150200-00,ATM_REVERSION,T600,no,28,73992.40,73981.36,1,0,-28.0,2.82,-30.82
KXBTC15M-26APR150015-15,ATM_REVERSION,T600,no,23,74360.76,74378.32,1,0,-23.0,2.48,-25.48
KXBTC15M-26APR150000-00,ATM_REVERSION,T600,no,12,74288.25,74274.66,1,0,-12.0,1.48,-13.48
KXBTC15M-26APR140800-00,ATM_REVERSION,T600,no,27,74370.09,74368.69,1,0,-27.0,2.76,-29.76
KXBTC15M-26APR140745-45,ATM_REVERSION,T600,no,25,74405.28,74400.83,0,1,75.0,2.63,72.38
KXBTC15M-26APR140715-15,ATM_REVERSION,T600,no,19,74429.86,74426.16,1,0,-19.0,2.15,-21.15
KXBTC15M-26APR140630-30,ATM_REVERSION,T600,no,21,74561.49,74570.44,1,0,-21.0,2.32,-23.32
KXBTC15M-26APR140400-00,ATM_REVERSION,T600,no,28,74552.29,74543.06,1,0,-28.0,2.82,-30.82
KXBTC15M-26APR140015-15,ATM_REVERSION,T600,no,34,74473.92,74476.47,1,0,-34.0,3.14,-37.14
KXBTC15M-26APR132145-45,ATM_REVERSION,T600,yes,34,74315.14,74326.19,1,1,66.0,3.14,62.86
KXBTC15M-26APR132130-30,ATM_REVERSION,T600,no,24,74274.60,74294.07,1,0,-24.0,2.55,-26.55
KXBTC15M-26APR131930-30,ATM_REVERSION,T600,yes,29,74695.80,74714.73,1,1,71.0,2.88,68.12
KXBTC15M-26APR131645-45,ATM_REVERSION,T600,no,22,73154.57,73142.52,1,0,-22.0,2.40,-24.40
KXBTC15M-26APR131415-15,ATM_REVERSION,T600,no,35,72182.28,72189.87,1,0,-35.0,3.19,-38.19
KXBTC15M-26APR130930-30,ATM_REVERSION,T600,no,29,71210.32,71206.80,0,1,71.0,2.88,68.12
KXBTC15M-26APR130545-45,ATM_REVERSION,T600,no,31,70789.11,70803.30,0,1,69.0,2.99,66.01
KXBTC15M-26APR130530-30,ATM_REVERSION,T600,no,18,70715.93,70727.40,1,0,-18.0,2.07,-20.07
KXBTC15M-26APR130515-15,ATM_REVERSION,T600,no,28,70711.59,70695.13,1,0,-28.0,2.82,-30.82
KXBTC15M-26APR130445-45,ATM_REVERSION,T600,yes,6,70788.11,70777.70,0,0,-6.0,0.79,-6.79
KXBTC15M-26APR130345-45,ATM_REVERSION,T600,no,5,70716.77,70733.94,1,0,-5.0,0.67,-5.67
KXBTC15M-26APR130245-45,ATM_REVERSION,T600,no,24,71045.45,71044.73,0,1,76.0,2.55,73.45
KXBTC15M-26APR130030-30,ATM_REVERSION,T600,no,32,70972.99,70964.46,1,0,-32.0,3.05,-35.05
KXBTC15M-26APR122315-15,ATM_REVERSION,T600,yes,34,71052.64,71073.58,0,0,-34.0,3.14,-37.14
KXBTC15M-26APR122200-00,ATM_REVERSION,T600,yes,29,71176.57,71163.48,1,1,71.0,2.88,68.12
KXBTC15M-26APR122115-15,ATM_REVERSION,T600,yes,32,71184.00,71177.44,0,0,-32.0,3.05,-35.05
KXBTC15M-26APR122000-00,ATM_REVERSION,T600,no,12,70662.86,70659.04,1,0,-12.0,1.48,-13.48
KXBTC15M-26APR121930-30,ATM_REVERSION,T600,yes,30,70671.68,70657.16,1,1,70.0,2.94,67.06
KXBTC15M-26APR121700-00,ATM_REVERSION,T600,yes,21,71368.35,71385.69,0,0,-21.0,2.32,-23.32
KXBTC15M-26APR121630-30,ATM_REVERSION,T600,no,14,71042.16,71042.71,1,0,-14.0,1.69,-15.69
KXBTC15M-26APR121445-45,ATM_REVERSION,T600,no,3,71122.89,71122.91,1,0,-3.0,0.41,-3.41
KXBTC15M-26APR121415-15,ATM_REVERSION,T600,no,14,71139.37,71139.44,1,0,-14.0,1.69,-15.69
KXBTC15M-26APR121330-30,ATM_REVERSION,T600,no,16,70976.08,70959.27,1,0,-16.0,1.88,-17.88
KXBTC15M-26APR121315-15,ATM_REVERSION,T600,no,9,70961.26,70948.06,1,0,-9.0,1.15,-10.15
KXBTC15M-26APR121300-00,ATM_REVERSION,T600,no,32,70885.37,70897.15,1,0,-32.0,3.05,-35.05
KXBTC15M-26APR121200-00,ATM_REVERSION,T600,no,17,70912.66,70899.30,1,0,-17.0,1.98,-18.98
KXBTC15M-26APR120830-30,ATM_REVERSION,T600,no,23,71412.67,71422.96,1,0,-23.0,2.48,-25.48
KXBTC15M-26APR120800-00,ATM_REVERSION,T600,no,19,71480.69,71480.81,1,0,-19.0,2.15,-21.15
KXBTC15M-26APR120645-45,ATM_REVERSION,T600,yes,2,71649.39,71655.24,0,0,-2.0,0.27,-2.27
KXBTC15M-26APR120630-30,ATM_REVERSION,T600,no,17,71649.39,71660.51,0,1,83.0,1.98,81.02
KXBTC15M-26APR120530-30,ATM_REVERSION,T600,no,12,71613.71,71614.57,1,0,-12.0,1.48,-13.48
KXBTC15M-26APR120445-45,ATM_REVERSION,T600,no,8,71719.58,71734.26,1,0,-8.0,1.03,-9.03
KXBTC15M-26APR120015-15,ATM_REVERSION,T600,yes,20,71654.08,71650.00,0,0,-20.0,2.24,-22.24
KXBTC15M-26APR112100-00,ATM_REVERSION,T600,no,34,73045.31,73060.19,1,0,-34.0,3.14,-37.14
KXBTC15M-26APR111545-45,ATM_REVERSION,T600,no,20,73633.14,73652.82,1,0,-20.0,2.24,-22.24
KXBTC15M-26APR111500-00,ATM_REVERSION,T600,no,29,73504.86,73514.21,1,0,-29.0,2.88,-31.88
KXBTC15M-26APR110930-30,ATM_REVERSION,T600,no,16,72640.63,72651.62,1,0,-16.0,1.88,-17.88
KXBTC15M-26APR110845-45,ATM_REVERSION,T600,no,29,72879.28,72896.52,1,0,-29.0,2.88,-31.88
KXBTC15M-26APR110830-30,ATM_REVERSION,T600,yes,4,72929.62,72927.98,0,0,-4.0,0.54,-4.54
KXBTC15M-26APR110815-15,ATM_REVERSION,T600,no,28,72928.61,72930.80,0,1,72.0,2.82,69.18
KXBTC15M-26APR110800-00,ATM_REVERSION,T600,no,4,72882.60,72881.67,1,0,-4.0,0.54,-4.54
KXBTC15M-26APR110715-15,ATM_REVERSION,T600,no,5,72889.62,72874.51,1,0,-5.0,0.67,-5.67
KXBTC15M-26APR110630-30,ATM_REVERSION,T600,no,7,72861.66,72847.03,1,0,-7.0,0.91,-7.91
KXBTC15M-26APR110430-30,ATM_REVERSION,T600,yes,26,72796.99,72806.45,0,0,-26.0,2.69,-28.69
KXBTC15M-26APR110045-45,ATM_REVERSION,T600,no,5,72758.68,72778.21,1,0,-5.0,0.67,-5.67
KXBTC15M-26APR102315-15,ATM_REVERSION,T600,no,8,72998.88,72995.82,1,0,-8.0,1.03,-9.03
KXBTC15M-26APR102245-45,ATM_REVERSION,T600,no,9,73050.00,73028.57,1,0,-9.0,1.15,-10.15
KXBTC15M-26APR102230-30,ATM_REVERSION,T600,no,33,73009.63,73005.56,1,0,-33.0,3.10,-36.10
KXBTC15M-26APR101900-00,ATM_REVERSION,T600,no,26,72873.49,72886.47,1,0,-26.0,2.69,-28.69
KXBTC15M-26APR100730-30,ATM_REVERSION,T600,no,10,72141.81,72124.94,1,0,-10.0,1.26,-11.26
KXBTC15M-26APR092330-30,ATM_REVERSION,T600,yes,27,71909.12,71904.90,0,0,-27.0,2.76,-29.76
KXBTC15M-26APR092230-30,ATM_REVERSION,T600,yes,25,72250.58,72236.38,0,0,-25.0,2.63,-27.62
KXBTC15M-26APR092100-00,ATM_REVERSION,T600,no,29,71938.32,71927.52,0,1,71.0,2.88,68.12
KXBTC15M-26APR092015-15,ATM_REVERSION,T600,no,30,71801.91,71794.20,0,1,70.0,2.94,67.06
KXBTC15M-26APR091615-15,ATM_REVERSION,T600,yes,18,72108.39,72117.71,1,1,82.0,2.07,79.93
KXBTC15M-26APR091500-00,ATM_REVERSION,T600,no,30,71840.77,71839.74,1,0,-30.0,2.94,-32.94
KXBTC15M-26APR091300-00,ATM_REVERSION,T600,yes,21,71980.41,71973.67,1,1,79.0,2.32,76.68
KXBTC15M-26APR090200-00,ATM_REVERSION,T600,yes,5,71057.75,71056.14,0,0,-5.0,0.67,-5.67
KXBTC15M-26APR082100-00,ATM_REVERSION,T600,yes,27,70819.93,70802.84,1,1,73.0,2.76,70.24
KXBTC15M-26APR082015-15,ATM_REVERSION,T600,yes,13,71113.05,71118.65,0,0,-13.0,1.58,-14.58
KXBTC15M-26APR081030-30,ATM_REVERSION,T600,yes,34,71553.94,71536.01,0,0,-34.0,3.14,-37.14
KXBTC15M-26APR080730-30,ATM_REVERSION,T600,yes,23,71628.50,71643.84,1,1,77.0,2.48,74.52
KXBTC15M-26APR080630-30,ATM_REVERSION,T600,no,12,71604.03,71611.05,1,0,-12.0,1.48,-13.48
KXBTC15M-26APR080600-00,ATM_REVERSION,T600,no,9,71633.78,71614.41,1,0,-9.0,1.15,-10.15
KXBTC15M-26APR080100-00,ATM_REVERSION,T600,yes,26,71602.10,71609.53,0,0,-26.0,2.69,-28.69
KXBTC15M-26APR071145-45,ATM_REVERSION,T600,yes,28,68141.16,68156.28,0,0,-28.0,2.82,-30.82
KXBTC15M-26APR070330-30,ATM_REVERSION,T600,no,13,68532.16,68548.99,1,0,-13.0,1.58,-14.58
KXBTC15M-26APR070315-15,ATM_REVERSION,T600,yes,8,68570.20,68582.09,0,0,-8.0,1.03,-9.03
KXBTC15M-26APR070145-45,ATM_REVERSION,T600,no,34,68705.19,68718.74,0,1,66.0,3.14,62.86
KXBTC15M-26APR070115-15,ATM_REVERSION,T600,yes,31,68843.15,68855.32,0,0,-31.0,2.99,-33.99
KXBTC15M-26APR070030-30,ATM_REVERSION,T600,yes,12,68620.20,68634.26,0,0,-12.0,1.48,-13.48
KXBTC15M-26APR061615-15,ATM_REVERSION,T600,yes,26,69719.91,69740.81,0,0,-26.0,2.69,-28.69
KXBTC15M-26APR060830-30,ATM_REVERSION,T600,no,33,69500.48,69486.69,0,1,67.0,3.10,63.90
KXBTC15M-26APR060500-00,ATM_REVERSION,T600,yes,18,69265.19,69282.32,0,0,-18.0,2.07,-20.07
KXBTC15M-26APR060345-45,ATM_REVERSION,T600,yes,25,69051.28,69064.44,0,0,-25.0,2.63,-27.62
KXBTC15M-26APR060200-00,ATM_REVERSION,T600,yes,24,69220.61,69206.34,0,0,-24.0,2.55,-26.55
KXBTC15M-26APR060000-00,ATM_REVERSION,T600,yes,15,69111.87,69111.46,0,0,-15.0,1.79,-16.79
KXBTC15M-26APR052315-15,ATM_REVERSION,T600,yes,12,69230.60,69233.08,0,0,-12.0,1.48,-13.48
KXBTC15M-26APR051715-15,ATM_REVERSION,T600,yes,31,67627.69,67622.88,0,0,-31.0,2.99,-33.99
KXBTC15M-26APR051500-00,ATM_REVERSION,T600,yes,22,67408.20,67413.17,0,0,-22.0,2.40,-24.40
KXBTC15M-26APR051430-30,ATM_REVERSION,T600,yes,24,67298.64,67310.23,0,0,-24.0,2.55,-26.55
KXBTC15M-26APR051415-15,ATM_REVERSION,T600,yes,9,67324.25,67338.74,0,0,-9.0,1.15,-10.15
KXBTC15M-26APR051330-30,ATM_REVERSION,T600,yes,18,67254.18,67262.42,1,1,82.0,2.07,79.93
KXBTC15M-26APR051200-00,ATM_REVERSION,T600,yes,16,67406.71,67411.81,0,0,-16.0,1.88,-17.88
KXBTC15M-26APR051100-00,ATM_REVERSION,T600,yes,17,66935.89,66944.39,0,0,-17.0,1.98,-18.98
KXBTC15M-26APR050815-15,ATM_REVERSION,T600,yes,4,66971.14,66989.95,0,0,-4.0,0.54,-4.54
KXBTC15M-26APR050730-30,ATM_REVERSION,T600,yes,17,67050.60,67061.58,0,0,-17.0,1.98,-18.98
KXBTC15M-26APR050700-00,ATM_REVERSION,T600,yes,17,67062.76,67060.50,0,0,-17.0,1.98,-18.98
KXBTC15M-26APR050615-15,ATM_REVERSION,T600,yes,13,67024.61,67019.69,0,0,-13.0,1.58,-14.58
KXBTC15M-26APR050545-45,ATM_REVERSION,T600,yes,15,66987.27,67001.10,1,1,85.0,1.79,83.22
KXBTC15M-26APR050445-45,ATM_REVERSION,T600,no,25,66882.36,66866.05,0,1,75.0,2.63,72.38
KXBTC15M-26APR050400-00,ATM_REVERSION,T600,no,18,66776.90,66759.87,1,0,-18.0,2.07,-20.07
KXBTC15M-26APR050345-45,ATM_REVERSION,T600,yes,3,66815.28,66804.82,0,0,-3.0,0.41,-3.41
KXBTC15M-26APR050145-45,ATM_REVERSION,T600,yes,33,67076.79,67078.11,0,0,-33.0,3.10,-36.10
KXBTC15M-26APR050100-00,ATM_REVERSION,T600,yes,7,67119.80,67120.02,0,0,-7.0,0.91,-7.91
KXBTC15M-26APR050015-15,ATM_REVERSION,T600,yes,11,67119.47,67118.94,0,0,-11.0,1.37,-12.37
KXBTC15M-26APR042345-45,ATM_REVERSION,T600,yes,6,67145.65,67149.36,0,0,-6.0,0.79,-6.79
KXBTC15M-26APR042115-15,ATM_REVERSION,T600,yes,13,67176.43,67175.80,1,1,87.0,1.58,85.42
KXBTC15M-26APR042030-30,ATM_REVERSION,T600,yes,24,67251.93,67245.47,0,0,-24.0,2.55,-26.55
KXBTC15M-26APR041845-45,ATM_REVERSION,T600,yes,4,67415.41,67425.20,0,0,-4.0,0.54,-4.54
KXBTC15M-26APR041815-15,ATM_REVERSION,T600,no,28,67375.68,67357.86,1,0,-28.0,2.82,-30.82
KXBTC15M-26APR041745-45,ATM_REVERSION,T600,no,17,67261.49,67274.06,1,0,-17.0,1.98,-18.98
KXBTC15M-26APR041700-00,ATM_REVERSION,T600,yes,12,67265.80,67284.38,0,0,-12.0,1.48,-13.48
KXBTC15M-26APR041500-00,ATM_REVERSION,T600,no,19,67308.50,67290.19,0,1,81.0,2.15,78.85
KXBTC15M-26APR041430-30,ATM_REVERSION,T600,no,14,67346.66,67330.11,1,0,-14.0,1.69,-15.69
KXBTC15M-26APR041415-15,ATM_REVERSION,T600,yes,29,67348.89,67341.83,0,0,-29.0,2.88,-31.88
KXBTC15M-26APR041215-15,ATM_REVERSION,T600,yes,10,67367.17,67380.17,0,0,-10.0,1.26,-11.26
KXBTC15M-26APR041000-00,ATM_REVERSION,T600,yes,5,67213.86,67230.80,0,0,-5.0,0.67,-5.67
KXBTC15M-26APR040900-00,ATM_REVERSION,T600,no,3,67072.46,67061.76,1,0,-3.0,0.41,-3.41
KXBTC15M-26APR040845-45,ATM_REVERSION,T600,yes,16,67099.67,67110.01,0,0,-16.0,1.88,-17.88
KXBTC15M-26APR040830-30,ATM_REVERSION,T600,no,24,67110.40,67118.16,0,1,76.0,2.55,73.45
KXBTC15M-26APR040800-00,ATM_REVERSION,T600,yes,31,67134.67,67140.60,1,1,69.0,2.99,66.01
KXBTC15M-26APR040745-45,ATM_REVERSION,T600,yes,3,67115.21,67122.12,1,1,97.0,0.41,96.59
KXBTC15M-26APR040730-30,ATM_REVERSION,T600,yes,3,67180.33,67166.18,0,0,-3.0,0.41,-3.41
KXBTC15M-26APR040615-15,ATM_REVERSION,T600,yes,16,66984.14,66974.61,0,0,-16.0,1.88,-17.88
KXBTC15M-26APR040600-00,ATM_REVERSION,T600,no,17,66972.05,66960.74,1,0,-17.0,1.98,-18.98
KXBTC15M-26APR040530-30,ATM_REVERSION,T600,yes,34,66972.05,66980.39,0,0,-34.0,3.14,-37.14
KXBTC15M-26APR040430-30,ATM_REVERSION,T600,no,15,67012.67,66999.43,1,0,-15.0,1.79,-16.79
KXBTC15M-26APR040415-15,ATM_REVERSION,T600,yes,25,67009.63,67012.95,0,0,-25.0,2.63,-27.62
KXBTC15M-26APR040400-00,ATM_REVERSION,T600,yes,34,67008.96,67002.22,1,1,66.0,3.14,62.86
KXBTC15M-26APR040315-15,ATM_REVERSION,T600,yes,22,67002.62,67014.97,0,0,-22.0,2.40,-24.40
KXBTC15M-26APR040230-30,ATM_REVERSION,T600,yes,32,66962.98,66951.03,0,0,-32.0,3.05,-35.05
KXBTC15M-26APR040215-15,ATM_REVERSION,T600,no,16,66929.31,66912.52,1,0,-16.0,1.88,-17.88
KXBTC15M-26APR040200-00,ATM_REVERSION,T600,no,29,66911.27,66894.26,1,0,-29.0,2.88,-31.88
KXBTC15M-26APR040100-00,ATM_REVERSION,T600,no,24,66859.89,66858.77,1,0,-24.0,2.55,-26.55
KXBTC15M-26APR040015-15,ATM_REVERSION,T600,no,17,66852.47,66839.00,0,1,83.0,1.98,81.02
KXBTC15M-26APR032245-45,ATM_REVERSION,T600,no,26,66843.45,66836.00,1,0,-26.0,2.69,-28.69
KXBTC15M-26APR032230-30,ATM_REVERSION,T600,yes,15,66826.39,66836.23,0,0,-15.0,1.79,-16.79
KXBTC15M-26APR032215-15,ATM_REVERSION,T600,no,35,66866.96,66849.73,0,1,65.0,3.19,61.81
KXBTC15M-26APR032200-00,ATM_REVERSION,T600,no,28,66853.19,66838.24,1,0,-28.0,2.82,-30.82
KXBTC15M-26APR032130-30,ATM_REVERSION,T600,no,32,66858.53,66868.56,1,0,-32.0,3.05,-35.05
