ticker,strategy,timing,side,entry_c,btc,strike,settle_yes,won,gross_c,fee_c,net_c
KXBTC15M-26APR131400-00,BB_TREND,T300,no,59,72218.68,72486.10,0,1,41.0,3.39,37.61
KXBTC15M-26APR131215-15,BB_TREND,T300,no,67,71716.14,71900.27,1,0,-67.0,3.10,-70.10
KXBTC15M-26APR131145-45,BB_TREND,T300,no,60,71749.79,72020.28,0,1,40.0,3.36,36.64
KXBTC15M-26APR130630-30,BB_TREND,T300,no,80,70723.30,70829.59,0,1,20.0,2.24,17.76
KXBTC15M-26APR130500-00,BB_TREND,T300,no,58,70534.21,70643.33,1,0,-58.0,3.41,-61.41
KXBTC15M-26APR130330-30,BB_TREND,T300,no,80,70800.00,70920.81,0,1,20.0,2.24,17.76
KXBTC15M-26APR121145-45,BB_TREND,T300,no,29,70629.77,70765.68,1,0,-29.0,2.88,-31.88
KXBTC15M-26APR120430-30,BB_TREND,T300,no,69,71545.89,71689.93,1,0,-69.0,2.99,-71.99
KXBTC15M-26APR112345-45,BB_TREND,T300,no,74,71615.25,71755.80,0,1,26.0,2.69,23.31
KXBTC15M-26APR111515-15,BB_TREND,T300,yes,49,73691.06,73565.79,1,1,51.0,3.50,47.50
KXBTC15M-26APR101400-00,BB_TREND,T300,yes,75,73100.31,72945.45,1,1,25.0,2.63,22.38
KXBTC15M-26APR101030-30,BB_TREND,T300,yes,66,72880.07,72707.69,1,1,34.0,3.14,30.86
KXBTC15M-26APR100130-30,BB_TREND,T300,yes,69,72200.09,72058.93,1,1,31.0,2.99,28.01
KXBTC15M-26APR091730-30,BB_TREND,T300,no,67,72167.48,72344.07,0,1,33.0,3.10,29.90
KXBTC15M-26APR091400-00,BB_TREND,T300,no,64,72318.09,72447.95,0,1,36.0,3.23,32.77
KXBTC15M-26APR082100-00,BB_TREND,T300,no,68,70671.29,70802.84,1,0,-68.0,3.05,-71.05
KXBTC15M-26APR081500-00,BB_TREND,T300,no,56,71187.40,71303.68,0,1,44.0,3.45,40.55
KXBTC15M-26APR081145-45,BB_TREND,T300,yes,59,71299.89,71154.43,1,1,41.0,3.39,37.61
KXBTC15M-26APR080545-45,BB_TREND,T300,yes,61,71900.15,71695.25,0,0,-61.0,3.33,-64.33
KXBTC15M-26APR080015-15,BB_TREND,T300,yes,79,71452.68,71295.01,1,1,21.0,2.32,18.68
KXBTC15M-26APR072315-15,BB_TREND,T300,yes,75,71449.04,71338.53,0,0,-75.0,2.63,-77.62
KXBTC15M-26APR071930-30,BB_TREND,T300,yes,80,71954.19,71439.42,1,1,20.0,2.24,17.76
KXBTC15M-26APR071915-15,BB_TREND,T300,no,68,71233.63,71483.97,0,1,32.0,3.05,28.95
KXBTC15M-26APR071715-15,BB_TREND,T300,yes,75,69614.45,69312.58,1,1,25.0,2.63,22.38
KXBTC15M-26APR062015-15,BB_TREND,T300,yes,75,69027.29,68855.30,1,1,25.0,2.63,22.38
KXBTC15M-26APR061530-30,BB_TREND,T300,yes,74,69858.70,69714.27,1,1,26.0,2.69,23.31
KXBTC15M-26APR061245-45,BB_TREND,T300,yes,68,70080.53,69964.89,1,1,32.0,3.05,28.95
KXBTC15M-26APR060300-00,BB_TREND,T300,yes,72,69067.75,68933.41,1,1,28.0,2.82,25.18
KXBTC15M-26APR051915-15,BB_TREND,T300,yes,43,68445.26,68325.09,1,1,57.0,3.43,53.57
KXBTC15M-26APR030430-30,BB_TREND,T300,no,73,66957.74,67200.03,0,1,27.0,2.76,24.24
KXBTC15M-26APR030245-45,BB_TREND,T300,yes,55,66740.70,66632.06,1,1,45.0,3.46,41.53
KXBTC15M-26APR030200-00,BB_TREND,T300,no,75,66640.53,66756.96,0,1,25.0,2.63,22.38
KXBTC15M-26APR021130-30,BB_TREND,T300,no,72,66698.46,66889.54,0,1,28.0,2.82,25.18
KXBTC15M-26APR020100-00,BB_TREND,T300,yes,73,66501.35,66293.47,1,1,27.0,2.76,24.24
KXBTC15M-26APR011345-45,BB_TREND,T300,no,76,68330.43,68493.66,0,1,24.0,2.55,21.45
KXBTC15M-26APR011130-30,BB_TREND,T300,yes,72,68631.17,68468.58,1,1,28.0,2.82,25.18
KXBTC15M-26APR011015-15,BB_TREND,T300,yes,73,68282.17,68105.08,1,1,27.0,2.76,24.24
KXBTC15M-26APR010900-00,BB_TREND,T300,yes,60,68512.00,68330.53,1,1,40.0,3.36,36.64
KXBTC15M-26APR010245-45,BB_TREND,T300,yes,77,68960.57,68829.14,1,1,23.0,2.48,20.52
KXBTC15M-26APR010215-15,BB_TREND,T300,yes,61,68532.23,68420.87,1,1,39.0,3.33,35.67
KXBTC15M-26APR010100-00,BB_TREND,T300,yes,74,68328.34,68184.87,1,1,26.0,2.69,23.31
KXBTC15M-26APR010030-30,BB_TREND,T300,yes,66,68139.51,68028.05,1,1,34.0,3.14,30.86
KXBTC15M-26APR010015-15,BB_TREND,T300,yes,63,68213.91,68071.05,0,0,-63.0,3.26,-66.26
KXBTC15M-26MAR312215-15,BB_TREND,T300,yes,70,67870.01,67747.52,0,0,-70.0,2.94,-72.94
KXBTC15M-26MAR312100-00,BB_TREND,T300,yes,78,68225.00,67995.44,1,1,22.0,2.40,19.60
KXBTC15M-26MAR312030-30,BB_TREND,T300,yes,80,68206.90,68010.65,0,0,-80.0,2.24,-82.24
KXBTC15M-26MAR311830-30,BB_TREND,T300,yes,72,68279.57,68124.44,0,0,-72.0,2.82,-74.82
KXBTC15M-26MAR311800-00,BB_TREND,T300,yes,76,68243.35,68107.11,1,1,24.0,2.55,21.45
KXBTC15M-26MAR311600-00,BB_TREND,T300,yes,76,67916.26,67770.68,1,1,24.0,2.55,21.45
KXBTC15M-26MAR311515-15,BB_TREND,T300,yes,77,67931.82,67778.06,1,1,23.0,2.48,20.52
KXBTC15M-26MAR311500-00,BB_TREND,T300,yes,67,67861.39,67756.43,1,1,33.0,3.10,29.90
KXBTC15M-26MAR311300-00,BB_TREND,T300,no,56,67584.54,67738.96,0,1,44.0,3.45,40.55
KXBTC15M-26MAR310930-30,BB_TREND,T300,yes,37,66877.69,66775.40,0,0,-37.0,3.26,-40.26
KXBTC15M-26MAR310500-00,BB_TREND,T300,no,43,66676.97,66832.89,0,1,57.0,3.43,53.57
KXBTC15M-26MAR310345-45,BB_TREND,T300,yes,57,67344.53,67243.33,1,1,43.0,3.43,39.57
KXBTC15M-26MAR310300-00,BB_TREND,T300,yes,66,67476.76,67370.21,1,1,34.0,3.14,30.86
KXBTC15M-26MAR310200-00,BB_TREND,T300,yes,78,67741.05,67597.01,1,1,22.0,2.40,19.60
KXBTC15M-26MAR310100-00,BB_TREND,T300,yes,63,67668.98,67550.63,0,0,-63.0,3.26,-66.26
KXBTC15M-26MAR310045-45,BB_TREND,T300,yes,57,67620.52,67514.22,1,1,43.0,3.43,39.57
KXBTC15M-26MAR302045-45,BB_TREND,T300,yes,44,66868.37,66755.42,1,1,56.0,3.45,52.55
KXBTC15M-26MAR301945-45,BB_TREND,T300,yes,70,66758.98,66654.10,1,1,30.0,2.94,27.06
KXBTC15M-26MAR301930-30,BB_TREND,T300,yes,68,66610.93,66490.07,1,1,32.0,3.05,28.95
KXBTC15M-26MAR301615-15,BB_TREND,T300,yes,66,66645.58,66456.24,1,1,34.0,3.14,30.86
KXBTC15M-26MAR301545-45,BB_TREND,T300,yes,66,66363.75,66243.03,1,1,34.0,3.14,30.86
KXBTC15M-26MAR301245-45,BB_TREND,T300,yes,69,67422.00,67304.31,1,1,31.0,2.99,28.01
KXBTC15M-26MAR301100-00,BB_TREND,T300,yes,72,67264.30,67098.87,1,1,28.0,2.82,25.18
KXBTC15M-26MAR300845-45,BB_TREND,T300,yes,75,67919.23,67813.35,1,1,25.0,2.63,22.38
KXBTC15M-26MAR300715-15,BB_TREND,T300,yes,69,67546.26,67429.43,1,1,31.0,2.99,28.01
KXBTC15M-26MAR300500-00,BB_TREND,T300,yes,45,67911.36,67706.97,0,0,-45.0,3.47,-48.47
KXBTC15M-26MAR300015-15,BB_TREND,T300,yes,73,67264.09,67116.06,1,1,27.0,2.76,24.24
KXBTC15M-26MAR292230-30,BB_TREND,T300,yes,42,66897.82,66739.84,0,0,-42.0,3.41,-45.41
KXBTC15M-26MAR292100-00,BB_TREND,T300,yes,54,66393.09,66261.80,0,0,-54.0,3.48,-57.48
KXBTC15M-26MAR291930-30,BB_TREND,T300,yes,54,66208.26,66061.92,0,0,-54.0,3.48,-57.48
KXBTC15M-26MAR291830-30,BB_TREND,T300,yes,64,66345.37,66245.46,1,1,36.0,3.23,32.77
KXBTC15M-26MAR291700-00,BB_TREND,T300,yes,31,66669.25,66554.83,1,1,69.0,2.99,66.01
KXBTC15M-26MAR291430-30,BB_TREND,T300,yes,72,66462.66,66349.33,0,0,-72.0,2.82,-74.82
KXBTC15M-26MAR291130-30,BB_TREND,T300,yes,56,66613.91,66508.18,0,0,-56.0,3.45,-59.45
KXBTC15M-26MAR291115-15,BB_TREND,T300,yes,65,66665.88,66535.17,0,0,-65.0,3.19,-68.19
KXBTC15M-26MAR290945-45,BB_TREND,T300,yes,49,66689.37,66581.58,1,1,51.0,3.50,47.50
KXBTC15M-26MAR290900-00,BB_TREND,T300,yes,80,66800.90,66700.24,1,1,20.0,2.24,17.76
KXBTC15M-26MAR290215-15,BB_TREND,T300,yes,77,66845.91,66744.33,1,1,23.0,2.48,20.52
KXBTC15M-26MAR282300-00,BB_TREND,T300,yes,64,66791.34,66661.72,1,1,36.0,3.23,32.77
KXBTC15M-26MAR282115-15,BB_TREND,T300,yes,76,66532.65,66426.83,1,1,24.0,2.55,21.45
KXBTC15M-26MAR281315-15,BB_TREND,T300,yes,72,66997.89,66883.08,0,0,-72.0,2.82,-74.82
KXBTC15M-26MAR280645-45,BB_TREND,T300,yes,66,66300.33,66127.27,1,1,34.0,3.14,30.86
KXBTC15M-26MAR272315-15,BB_TREND,T300,yes,80,66148.66,65996.58,1,1,20.0,2.24,17.76
KXBTC15M-26MAR272200-00,BB_TREND,T300,yes,66,66190.47,66090.75,0,0,-66.0,3.14,-69.14
KXBTC15M-26MAR271545-45,BB_TREND,T300,yes,74,66007.09,65872.60,1,1,26.0,2.69,23.31
KXBTC15M-26MAR271445-45,BB_TREND,T300,yes,68,65855.92,65717.23,1,1,32.0,3.05,28.95
KXBTC15M-26MAR271415-15,BB_TREND,T300,yes,60,65724.80,65602.36,0,0,-60.0,3.36,-63.36
KXBTC15M-26MAR271100-00,BB_TREND,T300,yes,67,66013.38,65853.58,1,1,33.0,3.10,29.90
KXBTC15M-26MAR271015-15,BB_TREND,T300,yes,77,66372.13,66138.75,1,1,23.0,2.48,20.52
KXBTC15M-26MAR271000-00,BB_TREND,T300,no,75,66309.40,66531.69,0,1,25.0,2.63,22.38
KXBTC15M-26MAR270630-30,BB_TREND,T300,yes,63,67729.89,67626.72,1,1,37.0,3.26,33.74
KXBTC15M-26MAR270615-15,BB_TREND,T300,yes,41,67791.46,67670.01,0,0,-41.0,3.39,-44.39
KXBTC15M-26MAR270445-45,BB_TREND,T300,no,57,67923.75,68212.78,0,1,43.0,3.43,39.57
KXBTC15M-26MAR270330-30,BB_TREND,T300,yes,75,68910.64,68790.79,1,1,25.0,2.63,22.38
KXBTC15M-26MAR270145-45,BB_TREND,T300,yes,38,68841.36,68574.81,1,1,62.0,3.30,58.70
KXBTC15M-26MAR262200-00,BB_TREND,T300,yes,80,68980.00,68856.46,1,1,20.0,2.24,17.76
KXBTC15M-26MAR261645-45,BB_TREND,T300,yes,56,69216.20,69096.26,1,1,44.0,3.45,40.55
KXBTC15M-26MAR261545-45,BB_TREND,T300,yes,60,68467.29,68358.27,1,1,40.0,3.36,36.64
KXBTC15M-26MAR261415-15,BB_TREND,T300,no,62,68306.81,68435.76,0,1,38.0,3.30,34.70
KXBTC15M-26MAR261345-45,BB_TREND,T300,yes,76,69148.17,69019.93,0,0,-76.0,2.55,-78.55
KXBTC15M-26MAR261330-30,BB_TREND,T300,yes,75,69009.05,68901.96,1,1,25.0,2.63,22.38
KXBTC15M-26MAR261315-15,BB_TREND,T300,yes,76,69015.35,68877.39,1,1,24.0,2.55,21.45
KXBTC15M-26MAR251430-30,BB_TREND,T300,yes,75,70992.23,70882.50,1,1,25.0,2.63,22.38
