ticker,side,entry_c,fair_yes_c,edge_pp,btc,strike,dist_pct,settle_yes,won,gross_c,fee_c,net_c
KXBTC15M-26APR241100-00,no,38,40,22.0,77992.68,78021.94,0.00038,1,0,-38.0,3.30,-41.30
KXBTC15M-26APR240945-45,no,28,51,21.0,78218.61,78216.81,0.00002,0,1,72.0,2.82,69.18
KXBTC15M-26APR240830-30,no,32,47,21.0,78331.60,78335.78,0.00005,0,1,68.0,3.05,64.95
KXBTC15M-26APR240730-30,no,23,51,26.0,78222.33,78219.07,0.00004,1,0,-23.0,2.48,-25.48
KXBTC15M-26APR240530-30,no,45,40,15.0,77492.39,77513.73,0.00028,1,0,-45.0,3.47,-48.47
KXBTC15M-26APR240415-15,no,48,43,9.0,77652.90,77662.91,0.00013,1,0,-48.0,3.49,-51.49
KXBTC15M-26APR240300-00,no,20,44,36.0,77860.69,77871.91,0.00014,0,1,80.0,2.24,77.76
KXBTC15M-26APR240230-30,yes,32,53,21.0,77951.32,77946.06,0.00007,0,0,-32.0,3.05,-35.05
KXBTC15M-26APR232245-45,no,12,55,33.0,78297.16,78287.09,0.00013,1,0,-12.0,1.48,-13.48
KXBTC15M-26APR232145-45,no,26,65,9.0,78121.16,78091.26,0.00038,0,1,74.0,2.69,71.31
KXBTC15M-26APR232045-45,no,12,49,39.0,78429.23,78430.74,0.00002,0,1,88.0,1.48,86.52
KXBTC15M-26APR232030-30,no,19,70,11.0,78345.66,78315.19,0.00039,1,0,-19.0,2.15,-21.15
KXBTC15M-26APR231930-30,no,20,58,22.0,78135.57,78124.20,0.00015,1,0,-20.0,2.24,-22.24
KXBTC15M-26APR231845-45,no,18,53,29.0,78236.94,78231.64,0.00007,1,0,-18.0,2.07,-20.07
KXBTC15M-26APR231215-15,no,42,46,12.0,78400.68,78416.97,0.00021,0,1,58.0,3.41,54.59
KXBTC15M-26APR230845-45,no,22,66,12.0,77791.27,77769.72,0.00028,1,0,-22.0,2.40,-24.40
KXBTC15M-26APR230745-45,no,18,66,16.0,77519.49,77492.26,0.00035,1,0,-18.0,2.07,-20.07
KXBTC15M-26APR230715-15,no,24,62,14.0,77455.19,77429.64,0.00033,1,0,-24.0,2.55,-26.55
KXBTC15M-26APR230645-45,no,20,60,20.0,77433.59,77405.66,0.00036,0,1,80.0,2.24,77.76
KXBTC15M-26APR230530-30,yes,24,62,38.0,77617.02,77591.51,0.00033,1,1,76.0,2.55,73.45
KXBTC15M-26APR230130-30,yes,9,34,25.0,77990.35,78016.95,0.00034,0,0,-9.0,1.15,-10.15
KXBTC15M-26APR230100-00,no,32,44,24.0,77901.36,77913.21,0.00015,1,0,-32.0,3.05,-35.05
KXBTC15M-26APR222100-00,yes,31,49,18.0,78421.83,78428.84,0.00009,0,0,-31.0,2.99,-33.99
KXBTC15M-26APR222000-00,yes,12,50,38.0,78292.72,78292.55,0.00000,0,0,-12.0,1.48,-13.48
KXBTC15M-26APR221900-00,no,22,51,27.0,78551.79,78549.37,0.00003,1,0,-22.0,2.40,-24.40
KXBTC15M-26APR221800-00,no,36,51,13.0,78766.67,78766.01,0.00001,1,0,-36.0,3.23,-39.23
KXBTC15M-26APR221415-15,no,38,47,15.0,78920.03,78926.23,0.00008,1,0,-38.0,3.30,-41.30
KXBTC15M-26APR221115-15,yes,16,45,29.0,79077.71,79098.06,0.00026,0,0,-16.0,1.88,-17.88
KXBTC15M-26APR221030-30,no,26,53,21.0,79050.86,79036.75,0.00018,1,0,-26.0,2.69,-28.69
KXBTC15M-26APR220915-15,no,40,49,11.0,78271.22,78273.38,0.00003,1,0,-40.0,3.36,-43.36
KXBTC15M-26APR220900-00,no,24,55,21.0,78241.79,78231.14,0.00014,1,0,-24.0,2.55,-26.55
KXBTC15M-26APR220815-15,no,24,62,14.0,78335.78,78305.48,0.00039,1,0,-24.0,2.55,-26.55
KXBTC15M-26APR220700-00,no,53,35,12.0,78119.80,78138.16,0.00024,1,0,-53.0,3.49,-56.49
KXBTC15M-26APR220345-45,no,20,52,28.0,77877.39,77873.22,0.00005,1,0,-20.0,2.24,-22.24
KXBTC15M-26APR220300-00,no,18,62,20.0,78003.20,77981.47,0.00028,1,0,-18.0,2.07,-20.07
KXBTC15M-26APR220230-30,yes,22,57,35.0,78040.66,78012.73,0.00036,0,0,-22.0,2.40,-24.40
KXBTC15M-26APR220015-15,no,34,51,15.0,77571.75,77568.66,0.00004,0,1,66.0,3.14,62.86
KXBTC15M-26APR212115-15,no,19,59,22.0,76331.16,76312.89,0.00024,1,0,-19.0,2.15,-21.15
KXBTC15M-26APR212015-15,no,8,44,48.0,76338.50,76351.47,0.00017,1,0,-8.0,1.03,-9.03
KXBTC15M-26APR211900-00,no,26,53,21.0,75570.32,75564.49,0.00008,1,0,-26.0,2.69,-28.69
KXBTC15M-26APR211845-45,no,36,35,29.0,75366.07,75388.31,0.00030,1,0,-36.0,3.23,-39.23
KXBTC15M-26APR211745-45,no,18,42,40.0,75571.22,75584.93,0.00018,0,1,82.0,2.07,79.93
KXBTC15M-26APR211730-30,no,24,48,28.0,75594.94,75599.79,0.00006,0,1,76.0,2.55,73.45
KXBTC15M-26APR211700-00,no,22,52,26.0,75697.65,75690.92,0.00009,1,0,-22.0,2.40,-24.40
KXBTC15M-26APR211415-15,no,26,50,24.0,75560.36,75561.72,0.00002,1,0,-26.0,2.69,-28.69
KXBTC15M-26APR211200-00,yes,28,42,14.0,75728.87,75751.10,0.00029,1,1,72.0,2.82,69.18
KXBTC15M-26APR210645-45,no,38,45,17.0,76542.03,76550.43,0.00011,1,0,-38.0,3.30,-41.30
KXBTC15M-26APR210445-45,yes,38,58,20.0,76416.34,76396.31,0.00026,1,1,62.0,3.30,58.70
KXBTC15M-26APR210345-45,yes,50,58,8.0,76228.00,76205.91,0.00029,1,1,50.0,3.50,46.50
KXBTC15M-26APR210300-00,yes,24,45,21.0,76022.38,76034.37,0.00016,0,0,-24.0,2.55,-26.55
KXBTC15M-26APR210045-45,no,11,68,21.0,75710.64,75688.18,0.00030,1,0,-11.0,1.37,-12.37
KXBTC15M-26APR201800-00,no,20,53,27.0,75945.61,75938.75,0.00009,1,0,-20.0,2.24,-22.24
KXBTC15M-26APR201700-00,no,20,52,28.0,76294.13,76288.29,0.00008,1,0,-20.0,2.24,-22.24
KXBTC15M-26APR201545-45,no,20,53,27.0,76245.65,76238.51,0.00009,1,0,-20.0,2.24,-22.24
KXBTC15M-26APR201515-15,no,34,40,26.0,76421.17,76450.17,0.00038,0,1,66.0,3.14,62.86
KXBTC15M-26APR201245-45,no,30,60,10.0,75432.98,75408.99,0.00032,1,0,-30.0,2.94,-32.94
KXBTC15M-26APR201200-00,yes,43,51,8.0,75632.26,75627.28,0.00007,1,1,57.0,3.43,53.57
KXBTC15M-26APR201145-45,yes,29,55,26.0,75703.29,75680.32,0.00030,0,0,-29.0,2.88,-31.88
KXBTC15M-26APR200945-45,no,20,49,31.0,75179.93,75184.17,0.00006,1,0,-20.0,2.24,-22.24
KXBTC15M-26APR200730-30,no,28,45,27.0,75179.86,75191.21,0.00015,1,0,-28.0,2.82,-30.82
KXBTC15M-26APR200630-30,yes,29,63,34.0,75401.45,75375.23,0.00035,0,0,-29.0,2.88,-31.88
KXBTC15M-26APR200545-45,no,6,44,50.0,75022.25,75037.64,0.00021,1,0,-6.0,0.79,-6.79
KXBTC15M-26APR200530-30,no,26,47,27.0,75060.11,75068.39,0.00011,0,1,74.0,2.69,71.31
KXBTC15M-26APR200000-00,no,12,41,47.0,74595.51,74608.74,0.00018,1,0,-12.0,1.48,-13.48
KXBTC15M-26APR192345-45,no,40,31,29.0,74522.69,74549.66,0.00036,1,0,-40.0,3.36,-43.36
KXBTC15M-26APR192300-00,no,40,46,14.0,74487.67,74496.58,0.00012,0,1,60.0,3.36,56.64
KXBTC15M-26APR192245-45,no,18,52,30.0,74494.76,74490.95,0.00005,1,0,-18.0,2.07,-20.07
KXBTC15M-26APR192230-30,no,14,44,42.0,74388.60,74407.63,0.00026,1,0,-14.0,1.69,-15.69
KXBTC15M-26APR192115-15,yes,32,41,9.0,74333.44,74350.32,0.00023,1,1,68.0,3.05,64.95
KXBTC15M-26APR192000-00,no,32,47,21.0,73911.83,73918.56,0.00009,0,1,68.0,3.05,64.95
KXBTC15M-26APR191630-30,yes,6,51,45.0,74815.24,74813.53,0.00002,0,0,-6.0,0.79,-6.79
KXBTC15M-26APR191545-45,no,40,37,23.0,74973.16,74997.11,0.00032,1,0,-40.0,3.36,-43.36
KXBTC15M-26APR191530-30,yes,9,55,46.0,75004.32,74994.71,0.00013,1,1,91.0,1.15,89.85
KXBTC15M-26APR191415-15,no,18,58,24.0,74843.38,74817.55,0.00035,1,0,-18.0,2.07,-20.07
KXBTC15M-26APR191330-30,yes,30,43,13.0,75256.73,75275.98,0.00026,1,1,70.0,2.94,67.06
KXBTC15M-26APR191245-45,no,18,58,24.0,75625.79,75608.21,0.00023,0,1,82.0,2.07,79.93
KXBTC15M-26APR191045-45,yes,30,52,22.0,76005.76,76001.65,0.00005,1,1,70.0,2.94,67.06
KXBTC15M-26APR191030-30,no,5,64,31.0,75858.22,75832.34,0.00034,1,0,-5.0,0.67,-5.67
KXBTC15M-26APR190645-45,yes,28,43,15.0,75110.17,75121.60,0.00015,1,1,72.0,2.82,69.18
KXBTC15M-26APR190500-00,no,32,46,22.0,75274.42,75276.47,0.00003,0,1,68.0,3.05,64.95
KXBTC15M-26APR190245-45,no,14,70,16.0,75476.74,75447.72,0.00038,1,0,-14.0,1.69,-15.69
KXBTC15M-26APR190230-30,no,27,42,31.0,75436.96,75448.90,0.00016,0,1,73.0,2.76,70.24
KXBTC15M-26APR190130-30,no,43,34,23.0,75562.33,75591.42,0.00038,1,0,-43.0,3.43,-46.43
KXBTC15M-26APR181915-15,no,34,42,24.0,75850.50,75858.14,0.00010,1,0,-34.0,3.14,-37.14
KXBTC15M-26APR181900-00,no,10,63,27.0,75824.03,75808.16,0.00021,1,0,-10.0,1.26,-11.26
KXBTC15M-26APR181830-30,no,13,40,47.0,75685.60,75697.07,0.00015,1,0,-13.0,1.58,-14.58
KXBTC15M-26APR181800-00,no,9,45,46.0,75754.78,75759.73,0.00007,1,0,-9.0,1.15,-10.15
KXBTC15M-26APR181715-15,no,7,81,12.0,75824.27,75796.88,0.00036,0,1,93.0,0.91,92.09
KXBTC15M-26APR181645-45,no,12,51,37.0,75748.83,75748.07,0.00001,1,0,-12.0,1.48,-13.48
KXBTC15M-26APR181630-30,no,48,43,9.0,75717.60,75725.24,0.00010,1,0,-48.0,3.49,-51.49
KXBTC15M-26APR181615-15,no,32,58,10.0,75705.70,75695.91,0.00013,1,0,-32.0,3.05,-35.05
KXBTC15M-26APR181500-00,yes,40,60,20.0,75623.32,75597.07,0.00035,1,1,60.0,3.36,56.64
KXBTC15M-26APR181345-45,no,45,39,16.0,75895.78,75908.53,0.00017,1,0,-45.0,3.47,-48.47
KXBTC15M-26APR181330-30,no,36,25,39.0,75832.68,75861.99,0.00039,1,0,-36.0,3.23,-39.23
KXBTC15M-26APR181100-00,no,34,43,23.0,76248.16,76258.18,0.00013,1,0,-34.0,3.14,-37.14
KXBTC15M-26APR180545-45,no,20,52,28.0,76608.47,76603.61,0.00006,1,0,-20.0,2.24,-22.24
KXBTC15M-26APR180415-15,no,44,27,29.0,76990.22,77018.78,0.00037,0,1,56.0,3.45,52.55
KXBTC15M-26APR180215-15,no,29,53,18.0,77171.87,77169.38,0.00003,1,0,-29.0,2.88,-31.88
KXBTC15M-26APR180100-00,no,26,41,33.0,77089.06,77099.21,0.00013,1,0,-26.0,2.69,-28.69
KXBTC15M-26APR172245-45,no,24,67,9.0,77381.47,77354.57,0.00035,0,1,76.0,2.55,73.45
KXBTC15M-26APR172215-15,no,34,46,20.0,77243.08,77248.60,0.00007,1,0,-34.0,3.14,-37.14
KXBTC15M-26APR171815-15,no,18,59,23.0,77515.18,77500.36,0.00019,1,0,-18.0,2.07,-20.07
KXBTC15M-26APR171800-00,no,10,61,29.0,77439.00,77420.98,0.00023,1,0,-10.0,1.26,-11.26
KXBTC15M-26APR171715-15,no,40,35,25.0,77361.89,77391.80,0.00039,1,0,-40.0,3.36,-43.36
KXBTC15M-26APR171700-00,no,14,56,30.0,77321.14,77306.97,0.00018,1,0,-14.0,1.69,-15.69
KXBTC15M-26APR171600-00,no,48,38,14.0,77360.12,77390.66,0.00039,1,0,-48.0,3.49,-51.49
KXBTC15M-26APR170930-30,no,34,53,13.0,76874.62,76861.14,0.00018,0,1,66.0,3.14,62.86
KXBTC15M-26APR170745-45,no,30,37,33.0,75464.12,75485.34,0.00028,0,1,70.0,2.94,67.06
KXBTC15M-26APR170630-30,no,15,53,32.0,75668.75,75654.71,0.00019,0,1,85.0,1.79,83.22
KXBTC15M-26APR170530-30,yes,30,52,22.0,75891.50,75883.28,0.00011,1,1,70.0,2.94,67.06
KXBTC15M-26APR170430-30,yes,44,73,29.0,75127.20,75099.59,0.00037,1,1,56.0,3.45,52.55
KXBTC15M-26APR170400-00,no,9,71,20.0,75033.69,75006.56,0.00036,1,0,-9.0,1.15,-10.15
KXBTC15M-26APR170345-45,no,24,33,43.0,74962.60,74979.54,0.00023,1,0,-24.0,2.55,-26.55
KXBTC15M-26APR170245-45,no,25,47,28.0,74816.02,74821.21,0.00007,1,0,-25.0,2.63,-27.62
KXBTC15M-26APR170230-30,no,15,47,38.0,74775.20,74779.86,0.00006,1,0,-15.0,1.79,-16.79
KXBTC15M-26APR162315-15,yes,8,40,32.0,74690.19,74707.88,0.00024,1,1,92.0,1.03,90.97
KXBTC15M-26APR162300-00,no,42,47,11.0,74684.15,74689.29,0.00007,1,0,-42.0,3.41,-45.41
KXBTC15M-26APR162145-45,no,20,57,23.0,74782.81,74768.68,0.00019,0,1,80.0,2.24,77.76
KXBTC15M-26APR162115-15,no,35,42,23.0,74979.50,74993.52,0.00019,0,1,65.0,3.19,61.81
KXBTC15M-26APR162045-45,no,28,59,13.0,75022.88,75006.51,0.00022,1,0,-28.0,2.82,-30.82
KXBTC15M-26APR161845-45,yes,50,63,13.0,74968.80,74942.58,0.00035,0,0,-50.0,3.50,-53.50
KXBTC15M-26APR161800-00,no,44,45,11.0,74962.40,74976.96,0.00019,0,1,56.0,3.45,52.55
KXBTC15M-26APR161745-45,no,26,57,17.0,74959.19,74939.98,0.00026,1,0,-26.0,2.69,-28.69
KXBTC15M-26APR161715-15,no,32,56,12.0,75260.45,75246.04,0.00019,0,1,68.0,3.05,64.95
KXBTC15M-26APR161230-30,yes,34,45,11.0,74666.00,74691.34,0.00034,0,0,-34.0,3.14,-37.14
KXBTC15M-26APR161100-00,no,40,45,15.0,73983.60,74004.58,0.00028,0,1,60.0,3.36,56.64
KXBTC15M-26APR160700-00,yes,15,44,29.0,74397.27,74407.12,0.00013,0,0,-15.0,1.79,-16.79
KXBTC15M-26APR160645-45,no,50,42,8.0,74458.89,74472.92,0.00019,0,1,50.0,3.50,46.50
KXBTC15M-26APR160145-45,no,15,56,29.0,75090.70,75077.96,0.00017,0,1,85.0,1.79,83.22
KXBTC15M-26APR152230-30,no,24,63,13.0,74738.67,74715.19,0.00031,1,0,-24.0,2.55,-26.55
KXBTC15M-26APR151745-45,no,14,59,27.0,74692.64,74675.48,0.00023,1,0,-14.0,1.69,-15.69
KXBTC15M-26APR151530-30,no,48,42,10.0,74663.54,74680.15,0.00022,1,0,-48.0,3.49,-51.49
KXBTC15M-26APR151430-30,yes,46,54,8.0,74312.37,74303.63,0.00012,0,0,-46.0,3.48,-49.48
KXBTC15M-26APR151345-45,yes,21,49,28.0,74156.98,74158.55,0.00002,0,0,-21.0,2.32,-23.32
KXBTC15M-26APR150915-15,no,24,45,31.0,74313.58,74321.18,0.00010,1,0,-24.0,2.55,-26.55
KXBTC15M-26APR150900-00,no,48,37,15.0,74338.74,74363.12,0.00033,0,1,52.0,3.49,48.51
KXBTC15M-26APR150830-30,no,28,36,36.0,74193.32,74221.50,0.00038,0,1,72.0,2.82,69.18
KXBTC15M-26APR150815-15,yes,22,36,14.0,74182.59,74211.89,0.00039,1,1,78.0,2.40,75.60
KXBTC15M-26APR150745-45,no,26,49,25.0,74008.83,74012.00,0.00004,1,0,-26.0,2.69,-28.69
KXBTC15M-26APR150545-45,yes,27,37,10.0,73957.40,73982.38,0.00034,1,1,73.0,2.76,70.24
KXBTC15M-26APR150245-45,no,26,42,32.0,73960.85,73971.54,0.00014,1,0,-26.0,2.69,-28.69
KXBTC15M-26APR150200-00,no,27,57,16.0,73992.40,73981.36,0.00015,1,0,-27.0,2.76,-29.76
KXBTC15M-26APR150045-45,no,32,30,38.0,74321.77,74347.34,0.00034,1,0,-32.0,3.05,-35.05
KXBTC15M-26APR150015-15,no,22,37,41.0,74360.76,74378.32,0.00024,1,0,-22.0,2.40,-24.40
KXBTC15M-26APR150000-00,no,11,60,29.0,74288.25,74274.66,0.00018,1,0,-11.0,1.37,-12.37
KXBTC15M-26APR142030-30,no,29,43,28.0,74539.85,74564.24,0.00033,1,0,-29.0,2.88,-31.88
KXBTC15M-26APR141915-15,no,43,43,14.0,74065.39,74082.70,0.00023,1,0,-43.0,3.43,-46.43
KXBTC15M-26APR141545-45,no,45,43,12.0,74180.89,74210.35,0.00040,0,1,55.0,3.47,51.53
KXBTC15M-26APR141415-15,no,30,41,29.0,74763.91,74791.33,0.00037,0,1,70.0,2.94,67.06
KXBTC15M-26APR141330-30,no,23,58,19.0,74862.42,74835.96,0.00035,0,1,77.0,2.48,74.52
KXBTC15M-26APR140800-00,no,26,51,23.0,74370.09,74368.69,0.00002,1,0,-26.0,2.69,-28.69
KXBTC15M-26APR140745-45,no,24,54,22.0,74405.28,74400.83,0.00006,0,1,76.0,2.55,73.45
KXBTC15M-26APR140730-30,no,54,38,8.0,74421.45,74438.54,0.00023,0,1,46.0,3.48,42.52
KXBTC15M-26APR140715-15,no,18,52,30.0,74429.86,74426.16,0.00005,1,0,-18.0,2.07,-20.07
KXBTC15M-26APR140630-30,no,20,44,36.0,74561.49,74570.44,0.00012,1,0,-20.0,2.24,-22.24
KXBTC15M-26APR140615-15,no,45,39,16.0,74527.80,74544.04,0.00022,1,0,-45.0,3.47,-48.47
KXBTC15M-26APR140400-00,no,28,53,19.0,74552.29,74543.06,0.00012,1,0,-28.0,2.82,-30.82
KXBTC15M-26APR140100-00,no,38,38,24.0,74398.83,74411.16,0.00017,1,0,-38.0,3.30,-41.30
KXBTC15M-26APR140015-15,no,34,48,18.0,74473.92,74476.47,0.00003,1,0,-34.0,3.14,-37.14
KXBTC15M-26APR132230-30,no,40,43,17.0,74485.56,74498.73,0.00018,0,1,60.0,3.36,56.64
KXBTC15M-26APR132200-00,no,7,64,29.0,74377.65,74348.45,0.00039,1,0,-7.0,0.91,-7.91
KXBTC15M-26APR132145-45,yes,33,45,12.0,74315.14,74326.19,0.00015,1,1,67.0,3.10,63.90
KXBTC15M-26APR132130-30,no,23,42,35.0,74274.60,74294.07,0.00026,1,0,-23.0,2.48,-25.48
KXBTC15M-26APR131930-30,yes,29,45,16.0,74695.80,74714.73,0.00025,1,1,71.0,2.88,68.12
KXBTC15M-26APR131800-00,yes,46,60,14.0,73293.36,73271.37,0.00030,0,0,-46.0,3.48,-49.48
KXBTC15M-26APR131645-45,no,22,55,23.0,73154.57,73142.52,0.00016,1,0,-22.0,2.40,-24.40
KXBTC15M-26APR131415-15,no,34,48,18.0,72182.28,72189.87,0.00011,1,0,-34.0,3.14,-37.14
KXBTC15M-26APR131030-30,no,43,45,12.0,71624.84,71649.11,0.00034,1,0,-43.0,3.43,-46.43
KXBTC15M-26APR130930-30,no,28,51,21.0,71210.32,71206.80,0.00005,0,1,72.0,2.82,69.18
KXBTC15M-26APR130800-00,no,36,37,27.0,70930.03,70949.97,0.00028,0,1,64.0,3.23,60.77
KXBTC15M-26APR130545-45,no,30,45,25.0,70789.11,70803.30,0.00020,0,1,70.0,2.94,67.06
KXBTC15M-26APR130530-30,no,18,46,36.0,70715.93,70727.40,0.00016,1,0,-18.0,2.07,-20.07
KXBTC15M-26APR130515-15,no,28,56,16.0,70711.59,70695.13,0.00023,1,0,-28.0,2.82,-30.82
KXBTC15M-26APR130445-45,yes,5,58,53.0,70788.11,70777.70,0.00015,0,0,-5.0,0.67,-5.67
KXBTC15M-26APR130430-30,no,36,52,12.0,70759.98,70756.74,0.00005,1,0,-36.0,3.23,-39.23
KXBTC15M-26APR130345-45,no,5,37,58.0,70716.77,70733.94,0.00024,1,0,-5.0,0.67,-5.67
KXBTC15M-26APR130245-45,no,23,51,26.0,71045.45,71044.73,0.00001,0,1,77.0,2.48,74.52
KXBTC15M-26APR130030-30,no,32,57,11.0,70972.99,70964.46,0.00012,1,0,-32.0,3.05,-35.05
KXBTC15M-26APR130000-00,no,36,49,15.0,70986.01,70987.61,0.00002,1,0,-36.0,3.23,-39.23
KXBTC15M-26APR122315-15,yes,32,40,8.0,71052.64,71073.58,0.00029,0,0,-32.0,3.05,-35.05
KXBTC15M-26APR122300-00,no,46,38,16.0,71060.75,71081.90,0.00030,0,1,54.0,3.48,50.52
KXBTC15M-26APR122200-00,yes,29,59,30.0,71176.57,71163.48,0.00018,1,1,71.0,2.88,68.12
KXBTC15M-26APR122115-15,yes,30,53,23.0,71184.00,71177.44,0.00009,0,0,-30.0,2.94,-32.94
KXBTC15M-26APR122000-00,no,12,52,36.0,70662.86,70659.04,0.00005,1,0,-12.0,1.48,-13.48
KXBTC15M-26APR121930-30,yes,30,55,25.0,70671.68,70657.16,0.00021,1,1,70.0,2.94,67.06
KXBTC15M-26APR121700-00,yes,20,41,21.0,71368.35,71385.69,0.00024,0,0,-20.0,2.24,-22.24
KXBTC15M-26APR121630-30,no,14,49,37.0,71042.16,71042.71,0.00001,1,0,-14.0,1.69,-15.69
KXBTC15M-26APR121500-00,no,28,28,44.0,71125.83,71151.73,0.00036,1,0,-28.0,2.82,-30.82
KXBTC15M-26APR121415-15,no,14,50,36.0,71139.37,71139.44,0.00000,1,0,-14.0,1.69,-15.69
KXBTC15M-26APR121330-30,no,16,66,18.0,70976.08,70959.27,0.00024,1,0,-16.0,1.88,-17.88
KXBTC15M-26APR121315-15,no,9,60,31.0,70961.26,70948.06,0.00019,1,0,-9.0,1.15,-10.15
KXBTC15M-26APR121300-00,no,32,41,27.0,70885.37,70897.15,0.00017,1,0,-32.0,3.05,-35.05
KXBTC15M-26APR121245-45,yes,12,30,18.0,70933.10,70960.51,0.00039,0,0,-12.0,1.48,-13.48
KXBTC15M-26APR121200-00,no,16,57,27.0,70912.66,70899.30,0.00019,1,0,-16.0,1.88,-17.88
KXBTC15M-26APR120830-30,no,22,40,38.0,71412.67,71422.96,0.00014,1,0,-22.0,2.40,-24.40
KXBTC15M-26APR120800-00,no,18,50,32.0,71480.69,71480.81,0.00000,1,0,-18.0,2.07,-20.07
KXBTC15M-26APR120715-15,no,54,32,14.0,71448.86,71474.25,0.00036,1,0,-54.0,3.48,-57.48
KXBTC15M-26APR120630-30,no,16,41,43.0,71649.39,71660.51,0.00016,0,1,84.0,1.88,82.12
KXBTC15M-26APR120545-45,no,24,25,51.0,71623.83,71647.85,0.00034,0,1,76.0,2.55,73.45
KXBTC15M-26APR120530-30,no,10,49,41.0,71613.71,71614.57,0.00001,1,0,-10.0,1.26,-11.26
KXBTC15M-26APR120445-45,no,7,42,51.0,71719.58,71734.26,0.00020,1,0,-7.0,0.91,-7.91
KXBTC15M-26APR120300-00,no,44,27,29.0,71672.34,71693.88,0.00030,0,1,56.0,3.45,52.55
KXBTC15M-26APR120200-00,no,10,32,58.0,71660.74,71683.00,0.00031,1,0,-10.0,1.26,-11.26
KXBTC15M-26APR120045-45,no,51,41,8.0,71565.22,71584.69,0.00027,0,1,49.0,3.50,45.50
KXBTC15M-26APR120015-15,yes,20,51,31.0,71654.08,71650.00,0.00006,0,0,-20.0,2.24,-22.24
KXBTC15M-26APR112100-00,no,33,43,24.0,73045.31,73060.19,0.00020,1,0,-33.0,3.10,-36.10
KXBTC15M-26APR111900-00,yes,7,63,56.0,73386.65,73364.14,0.00031,1,1,93.0,0.91,92.09
KXBTC15M-26APR111545-45,no,20,42,38.0,73633.14,73652.82,0.00027,1,0,-20.0,2.24,-22.24
KXBTC15M-26APR111500-00,no,28,47,25.0,73504.86,73514.21,0.00013,1,0,-28.0,2.82,-30.82
KXBTC15M-26APR111415-15,no,38,46,16.0,73107.62,73112.98,0.00007,1,0,-38.0,3.30,-41.30
KXBTC15M-26APR111345-45,no,8,63,29.0,73120.77,73095.34,0.00035,1,0,-8.0,1.03,-9.03
KXBTC15M-26APR111230-30,yes,40,67,27.0,72919.89,72904.46,0.00021,1,1,60.0,3.36,56.64
KXBTC15M-26APR111030-30,no,14,19,67.0,72713.99,72739.14,0.00035,1,0,-14.0,1.69,-15.69
KXBTC15M-26APR111015-15,no,16,73,11.0,72733.81,72708.66,0.00035,1,0,-16.0,1.88,-17.88
KXBTC15M-26APR111000-00,no,52,39,9.0,72686.57,72706.91,0.00028,1,0,-52.0,3.49,-55.49
KXBTC15M-26APR110930-30,no,16,44,40.0,72640.63,72651.62,0.00015,1,0,-16.0,1.88,-17.88
KXBTC15M-26APR110845-45,no,28,28,44.0,72879.28,72896.52,0.00024,1,0,-28.0,2.82,-30.82
KXBTC15M-26APR110815-15,no,28,46,26.0,72928.61,72930.80,0.00003,0,1,72.0,2.82,69.18
KXBTC15M-26APR110715-15,no,5,69,26.0,72889.62,72874.51,0.00021,1,0,-5.0,0.67,-5.67
KXBTC15M-26APR110630-30,no,6,72,22.0,72861.66,72847.03,0.00020,1,0,-6.0,0.79,-6.79
KXBTC15M-26APR110430-30,yes,26,37,11.0,72796.99,72806.45,0.00013,0,0,-26.0,2.69,-28.69
KXBTC15M-26APR110245-45,no,14,69,17.0,72752.64,72730.58,0.00030,1,0,-14.0,1.69,-15.69
KXBTC15M-26APR110100-00,no,44,36,20.0,72818.85,72842.10,0.00032,1,0,-44.0,3.45,-47.45
KXBTC15M-26APR102315-15,no,8,53,39.0,72998.88,72995.82,0.00004,1,0,-8.0,1.03,-9.03
KXBTC15M-26APR102245-45,no,8,66,26.0,73050.00,73028.57,0.00029,1,0,-8.0,1.03,-9.03
KXBTC15M-26APR102230-30,no,32,53,15.0,73009.63,73005.56,0.00006,1,0,-32.0,3.05,-35.05
KXBTC15M-26APR102215-15,yes,48,57,9.0,72978.99,72967.90,0.00015,1,1,52.0,3.49,48.51
KXBTC15M-26APR102045-45,no,24,33,43.0,72917.82,72940.32,0.00031,0,1,76.0,2.55,73.45
KXBTC15M-26APR102030-30,yes,54,64,10.0,72921.81,72902.82,0.00026,1,1,46.0,3.48,42.52
KXBTC15M-26APR101945-45,no,36,38,26.0,72912.10,72929.73,0.00024,1,0,-36.0,3.23,-39.23
KXBTC15M-26APR101900-00,no,26,42,32.0,72873.49,72886.47,0.00018,1,0,-26.0,2.69,-28.69
KXBTC15M-26APR101630-30,yes,22,36,14.0,73206.29,73232.66,0.00036,1,1,78.0,2.40,75.60
KXBTC15M-26APR100815-15,no,40,39,21.0,72133.76,72149.07,0.00021,0,1,60.0,3.36,56.64
KXBTC15M-26APR100730-30,no,10,63,27.0,72141.81,72124.94,0.00023,1,0,-10.0,1.26,-11.26
KXBTC15M-26APR100345-45,yes,42,67,25.0,71756.78,71735.73,0.00029,0,0,-42.0,3.41,-45.41
KXBTC15M-26APR092330-30,yes,26,52,26.0,71909.12,71904.90,0.00006,0,0,-26.0,2.69,-28.69
KXBTC15M-26APR092230-30,yes,24,56,32.0,72250.58,72236.38,0.00020,0,0,-24.0,2.55,-26.55
KXBTC15M-26APR092100-00,no,28,54,18.0,71938.32,71927.52,0.00015,0,1,72.0,2.82,69.18
