ticker,side,entry_c,fair_yes_c,edge_pp,btc,strike,dist_pct,settle_yes,won,gross_c,fee_c,net_c
KXBTC15M-26APR060830-30,yes,18,59,41.0,69499.27,69486.69,0.00018,0,0,-18.0,2.07,-20.07
KXBTC15M-26APR060500-00,yes,16,37,21.0,69265.19,69282.32,0.00025,0,0,-16.0,1.88,-17.88
KXBTC15M-26APR060200-00,yes,15,55,40.0,69215.59,69206.34,0.00013,0,0,-15.0,1.79,-16.79
KXBTC15M-26APR060130-30,yes,18,72,54.0,69171.72,69144.20,0.00040,0,0,-18.0,2.07,-20.07
KXBTC15M-26APR060100-00,yes,36,57,21.0,69164.70,69151.90,0.00019,0,0,-36.0,3.23,-39.23
KXBTC15M-26APR060030-30,yes,16,40,24.0,68995.35,69020.98,0.00037,0,0,-16.0,1.88,-17.88
KXBTC15M-26APR060000-00,yes,25,51,26.0,69115.90,69111.46,0.00006,0,0,-25.0,2.63,-27.62
KXBTC15M-26APR052245-45,yes,32,56,24.0,69212.51,69199.40,0.00019,0,0,-32.0,3.05,-35.05
KXBTC15M-26APR051515-15,yes,12,47,35.0,67375.75,67377.88,0.00003,1,1,88.0,1.48,86.52
KXBTC15M-26APR051500-00,yes,6,44,38.0,67408.20,67413.17,0.00007,0,0,-6.0,0.79,-6.79
KXBTC15M-26APR051415-15,yes,8,30,22.0,67317.92,67338.74,0.00031,0,0,-8.0,1.03,-9.03
KXBTC15M-26APR051245-45,yes,9,55,46.0,67322.18,67316.55,0.00008,0,0,-9.0,1.15,-10.15
KXBTC15M-26APR051100-00,yes,8,23,15.0,66921.66,66944.39,0.00034,0,0,-8.0,1.03,-9.03
KXBTC15M-26APR051030-30,no,6,65,29.0,66878.91,66863.23,0.00023,1,0,-6.0,0.79,-6.79
KXBTC15M-26APR050800-00,yes,38,89,51.0,67003.65,66981.66,0.00033,1,1,62.0,3.30,58.70
KXBTC15M-26APR050715-15,no,6,73,21.0,67060.95,67041.41,0.00029,1,0,-6.0,0.79,-6.79
KXBTC15M-26APR050630-30,no,16,59,25.0,66970.35,66964.30,0.00009,1,0,-16.0,1.88,-17.88
KXBTC15M-26APR050515-15,yes,21,69,48.0,66927.36,66916.91,0.00016,0,0,-21.0,2.32,-23.32
KXBTC15M-26APR050445-45,yes,53,78,25.0,66889.21,66866.05,0.00035,0,0,-53.0,3.49,-56.49
KXBTC15M-26APR050300-00,no,32,59,9.0,66827.28,66816.75,0.00016,1,0,-32.0,3.05,-35.05
KXBTC15M-26APR050145-45,yes,16,64,48.0,67086.10,67078.11,0.00012,0,0,-16.0,1.88,-17.88
KXBTC15M-26APR050100-00,yes,11,59,48.0,67126.60,67120.02,0.00010,0,0,-11.0,1.37,-12.37
KXBTC15M-26APR050000-00,yes,7,45,38.0,67128.60,67130.04,0.00002,0,0,-7.0,0.91,-7.91
KXBTC15M-26APR042330-30,yes,38,47,9.0,67144.95,67146.35,0.00002,1,1,62.0,3.30,58.70
KXBTC15M-26APR042315-15,yes,7,57,50.0,67165.17,67161.02,0.00006,0,0,-7.0,0.91,-7.91
KXBTC15M-26APR041900-00,yes,8,23,15.0,67384.03,67406.12,0.00033,0,0,-8.0,1.03,-9.03
KXBTC15M-26APR041715-15,yes,48,71,23.0,67275.14,67266.26,0.00013,0,0,-48.0,3.49,-51.49
KXBTC15M-26APR041645-45,no,16,59,25.0,67273.22,67268.84,0.00007,1,0,-16.0,1.88,-17.88
KXBTC15M-26APR041415-15,yes,24,45,21.0,67339.66,67341.83,0.00003,0,0,-24.0,2.55,-26.55
KXBTC15M-26APR041400-00,no,14,62,24.0,67334.59,67324.92,0.00014,1,0,-14.0,1.69,-15.69
KXBTC15M-26APR041145-45,yes,7,38,31.0,67319.17,67339.17,0.00030,1,1,93.0,0.91,92.09
KXBTC15M-26APR041030-30,no,30,50,20.0,67198.61,67198.18,0.00001,1,0,-30.0,2.94,-32.94
KXBTC15M-26APR040930-30,no,46,40,14.0,67097.34,67101.79,0.00007,1,0,-46.0,3.48,-49.48
KXBTC15M-26APR040830-30,no,6,39,55.0,67110.40,67118.16,0.00012,0,1,94.0,0.79,93.21
KXBTC15M-26APR040800-00,yes,10,28,18.0,67127.78,67140.60,0.00019,1,1,90.0,1.26,88.74
