ticker,strategy,timing,side,entry_c,btc,strike,settle_yes,won,gross_c,fee_c,net_c
KXBTC15M-26APR221945-45,FULL_STACK,T060,no,61,78234.60,78364.53,0,1,39.0,3.33,35.67
KXBTC15M-26APR221930-30,FULL_STACK,T060,no,40,78571.54,78590.31,0,1,60.0,3.36,56.64
KXBTC15M-26APR221815-15,FULL_STACK,T060,no,33,78796.67,78791.08,1,0,-33.0,3.10,-36.10
KXBTC15M-26APR221715-15,FULL_STACK,T060,no,29,78454.67,78451.63,1,0,-29.0,2.88,-31.88
KXBTC15M-26APR221515-15,FULL_STACK,T060,no,80,78860.88,79036.82,0,1,20.0,2.24,17.76
KXBTC15M-26APR221315-15,FULL_STACK,T060,yes,60,78899.00,78771.94,1,1,40.0,3.36,36.64
KXBTC15M-26APR221215-15,FULL_STACK,T060,no,40,79319.36,79334.41,0,1,60.0,3.36,56.64
KXBTC15M-26APR221015-15,FULL_STACK,T060,yes,43,78877.88,78864.30,1,1,57.0,3.43,53.57
KXBTC15M-26APR220500-00,FULL_STACK,T060,no,41,77948.78,77975.67,1,0,-41.0,3.39,-44.39
KXBTC15M-26APR220330-30,FULL_STACK,T060,yes,51,78119.80,78098.66,0,0,-51.0,3.50,-54.50
KXBTC15M-26APR220315-15,FULL_STACK,T060,yes,46,78033.11,78011.43,1,1,54.0,3.48,50.52
KXBTC15M-26APR220130-30,FULL_STACK,T060,yes,35,77891.23,77579.17,1,1,65.0,3.19,61.81
KXBTC15M-26APR220115-15,FULL_STACK,T060,no,48,77459.52,77489.53,1,0,-48.0,3.49,-51.49
KXBTC15M-26APR212330-30,FULL_STACK,T060,no,61,77453.29,77611.40,0,1,39.0,3.33,35.67
KXBTC15M-26APR212230-30,FULL_STACK,T060,yes,63,76924.60,76765.04,1,1,37.0,3.26,33.74
KXBTC15M-26APR212030-30,FULL_STACK,T060,no,58,76300.00,76429.98,0,1,42.0,3.41,38.59
KXBTC15M-26APR211945-45,FULL_STACK,T060,yes,50,75836.89,75807.64,1,1,50.0,3.50,46.50
KXBTC15M-26APR211830-30,FULL_STACK,T060,yes,28,75570.71,75585.10,0,0,-28.0,2.82,-30.82
KXBTC15M-26APR211800-00,FULL_STACK,T060,no,40,75499.32,75505.48,1,0,-40.0,3.36,-43.36
KXBTC15M-26APR211745-45,FULL_STACK,T060,no,43,75556.22,75584.93,0,1,57.0,3.43,53.57
KXBTC15M-26APR211700-00,FULL_STACK,T060,yes,38,75668.38,75690.92,1,1,62.0,3.30,58.70
KXBTC15M-26APR211445-45,FULL_STACK,T060,no,36,75450.31,75447.00,1,0,-36.0,3.23,-39.23
KXBTC15M-26APR211400-00,FULL_STACK,T060,no,60,75658.73,75808.70,0,1,40.0,3.36,36.64
KXBTC15M-26APR211345-45,FULL_STACK,T060,no,44,75296.72,75316.10,1,0,-44.0,3.45,-47.45
KXBTC15M-26APR211330-30,FULL_STACK,T060,no,67,75340.26,75526.23,0,1,33.0,3.10,29.90
KXBTC15M-26APR211300-00,FULL_STACK,T060,no,32,75935.54,75906.28,0,1,68.0,3.05,64.95
KXBTC15M-26APR211100-00,FULL_STACK,T060,no,57,76285.71,76502.35,0,1,43.0,3.43,39.57
KXBTC15M-26APR211045-45,FULL_STACK,T060,no,39,76135.74,76132.44,1,0,-39.0,3.33,-42.33
KXBTC15M-26APR210945-45,FULL_STACK,T060,no,63,75900.00,76054.79,1,0,-63.0,3.26,-66.26
KXBTC15M-26APR210645-45,FULL_STACK,T060,no,43,76532.36,76550.43,1,0,-43.0,3.43,-46.43
KXBTC15M-26APR210245-45,FULL_STACK,T060,yes,75,75952.03,75793.57,1,1,25.0,2.63,22.38
KXBTC15M-26APR210215-15,FULL_STACK,T060,no,46,75824.91,75848.50,0,1,54.0,3.48,50.52
KXBTC15M-26APR210100-00,FULL_STACK,T060,no,28,75699.43,75692.18,1,0,-28.0,2.82,-30.82
KXBTC15M-26APR202330-30,FULL_STACK,T060,no,38,75596.77,75601.93,1,0,-38.0,3.30,-41.30
KXBTC15M-26APR202215-15,FULL_STACK,T060,no,67,75806.45,75954.71,0,1,33.0,3.10,29.90
KXBTC15M-26APR202130-30,FULL_STACK,T060,no,75,76021.27,76181.40,0,1,25.0,2.63,22.38
KXBTC15M-26APR201745-45,FULL_STACK,T060,no,65,75809.65,75978.37,0,1,35.0,3.19,31.81
KXBTC15M-26APR201615-15,FULL_STACK,T060,no,73,76150.00,76314.38,1,0,-73.0,2.76,-75.76
KXBTC15M-26APR201100-00,FULL_STACK,T060,no,51,75234.30,75375.79,0,1,49.0,3.50,45.50
KXBTC15M-26APR200945-45,FULL_STACK,T060,no,55,74897.44,75184.17,1,0,-55.0,3.46,-58.47
KXBTC15M-26APR200845-45,FULL_STACK,T060,no,41,75417.79,75447.85,0,1,59.0,3.39,55.61
KXBTC15M-26APR200445-45,FULL_STACK,T060,yes,50,74963.34,74838.71,1,1,50.0,3.50,46.50
KXBTC15M-26APR200345-45,FULL_STACK,T060,no,60,75057.20,75212.77,0,1,40.0,3.36,36.64
KXBTC15M-26APR200230-30,FULL_STACK,T060,yes,39,74328.97,74330.54,1,1,61.0,3.33,57.67
KXBTC15M-26APR192045-45,FULL_STACK,T060,yes,36,74267.68,74270.97,0,0,-36.0,3.23,-39.23
KXBTC15M-26APR191930-30,FULL_STACK,T060,no,77,73814.01,74037.86,0,1,23.0,2.48,20.52
KXBTC15M-26APR191830-30,FULL_STACK,T060,yes,30,74020.63,74047.31,0,0,-30.0,2.94,-32.94
KXBTC15M-26APR191715-15,FULL_STACK,T060,no,41,74670.95,74665.57,1,0,-41.0,3.39,-44.39
KXBTC15M-26APR191615-15,FULL_STACK,T060,no,66,74848.55,75001.15,0,1,34.0,3.14,30.86
KXBTC15M-26APR191315-15,FULL_STACK,T060,no,74,75244.31,75429.83,0,1,26.0,2.69,23.31
KXBTC15M-26APR191045-45,FULL_STACK,T060,yes,33,75987.13,76001.65,1,1,67.0,3.10,63.90
KXBTC15M-26APR190715-15,FULL_STACK,T060,no,37,75062.84,75251.35,1,0,-37.0,3.26,-40.26
KXBTC15M-26APR190700-00,FULL_STACK,T060,no,47,75110.17,75125.32,1,0,-47.0,3.49,-50.49
KXBTC15M-26APR190515-15,FULL_STACK,T060,no,37,75274.42,75273.90,0,1,63.0,3.26,59.74
KXBTC15M-26APR190445-45,FULL_STACK,T060,yes,29,75225.28,75204.77,1,1,71.0,2.88,68.12
KXBTC15M-26APR190345-45,FULL_STACK,T060,no,37,75034.11,75034.56,1,0,-37.0,3.26,-40.26
KXBTC15M-26APR190315-15,FULL_STACK,T060,no,42,75399.50,75428.50,0,1,58.0,3.41,54.59
KXBTC15M-26APR190300-00,FULL_STACK,T060,yes,40,75476.74,75464.44,0,0,-40.0,3.36,-43.36
KXBTC15M-26APR190245-45,FULL_STACK,T060,no,35,75424.90,75447.72,1,0,-35.0,3.19,-38.19
KXBTC15M-26APR190215-15,FULL_STACK,T060,yes,42,75603.69,75585.57,0,0,-42.0,3.41,-45.41
KXBTC15M-26APR190200-00,FULL_STACK,T060,yes,42,75666.02,75641.01,0,0,-42.0,3.41,-45.41
KXBTC15M-26APR182245-45,FULL_STACK,T060,yes,42,75516.85,75515.78,1,1,58.0,3.41,54.59
KXBTC15M-26APR182045-45,FULL_STACK,T060,no,44,75625.34,75645.92,0,1,56.0,3.45,52.55
KXBTC15M-26APR181745-45,FULL_STACK,T060,no,44,75719.12,75742.25,1,0,-44.0,3.45,-47.45
KXBTC15M-26APR181730-30,FULL_STACK,T060,no,48,75750.72,75775.30,0,1,52.0,3.49,48.51
KXBTC15M-26APR181445-45,FULL_STACK,T060,yes,35,75678.01,75696.98,0,0,-35.0,3.19,-38.19
KXBTC15M-26APR181430-30,FULL_STACK,T060,yes,28,75814.27,75833.99,0,0,-28.0,2.82,-30.82
KXBTC15M-26APR181415-15,FULL_STACK,T060,no,75,75749.72,75878.31,0,1,25.0,2.63,22.38
KXBTC15M-26APR181400-00,FULL_STACK,T060,no,51,75890.61,75919.56,0,1,49.0,3.50,45.50
KXBTC15M-26APR181330-30,FULL_STACK,T060,no,34,75886.09,75861.99,1,0,-34.0,3.14,-37.14
KXBTC15M-26APR180745-45,FULL_STACK,T060,no,41,76082.20,76091.80,0,1,59.0,3.39,55.61
KXBTC15M-26APR180715-15,FULL_STACK,T060,no,59,76072.16,76194.11,0,1,41.0,3.39,37.61
KXBTC15M-26APR180630-30,FULL_STACK,T060,no,26,76285.54,76314.14,1,0,-26.0,2.69,-28.69
KXBTC15M-26APR180615-15,FULL_STACK,T060,yes,31,76618.40,76632.20,0,0,-31.0,2.99,-33.99
KXBTC15M-26APR180545-45,FULL_STACK,T060,no,55,76460.05,76603.61,1,0,-55.0,3.46,-58.47
KXBTC15M-26APR180530-30,FULL_STACK,T060,no,62,76460.05,76576.23,1,0,-62.0,3.30,-65.30
KXBTC15M-26APR180500-00,FULL_STACK,T060,no,16,76542.83,76553.78,1,0,-16.0,1.88,-17.88
KXBTC15M-26APR180400-00,FULL_STACK,T060,no,33,77020.67,77016.72,1,0,-33.0,3.10,-36.10
KXBTC15M-26APR180330-30,FULL_STACK,T060,no,52,77075.59,77101.68,1,0,-52.0,3.49,-55.49
KXBTC15M-26APR171445-45,FULL_STACK,T060,no,43,77215.06,77239.22,1,0,-43.0,3.43,-46.43
KXBTC15M-26APR171200-00,FULL_STACK,T060,no,26,77575.86,77558.51,1,0,-26.0,2.69,-28.69
KXBTC15M-26APR171100-00,FULL_STACK,T060,no,53,77800.61,77963.87,1,0,-53.0,3.49,-56.49
KXBTC15M-26APR170945-45,FULL_STACK,T060,no,63,76162.23,76656.90,1,0,-63.0,3.26,-66.26
KXBTC15M-26APR170900-00,FULL_STACK,T060,yes,72,75983.76,75767.44,1,1,28.0,2.82,25.18
KXBTC15M-26APR170730-30,FULL_STACK,T060,no,38,75359.21,75360.15,1,0,-38.0,3.30,-41.30
KXBTC15M-26APR170645-45,FULL_STACK,T060,no,75,75154.30,75400.87,0,1,25.0,2.63,22.38
KXBTC15M-26APR170345-45,FULL_STACK,T060,no,23,74962.60,74979.54,1,0,-23.0,2.48,-25.48
KXBTC15M-26APR170230-30,FULL_STACK,T060,no,30,74760.30,74779.86,1,0,-30.0,2.94,-32.94
KXBTC15M-26APR170200-00,FULL_STACK,T060,no,37,74652.00,74663.26,0,1,63.0,3.26,59.74
KXBTC15M-26APR170015-15,FULL_STACK,T060,no,46,74629.44,74643.43,1,0,-46.0,3.48,-49.48
KXBTC15M-26APR162030-30,FULL_STACK,T060,yes,40,74991.28,74998.91,1,1,60.0,3.36,56.64
KXBTC15M-26APR161945-45,FULL_STACK,T060,no,45,75015.00,75041.35,1,0,-45.0,3.47,-48.47
KXBTC15M-26APR161400-00,FULL_STACK,T060,yes,33,74396.31,74411.85,0,0,-33.0,3.10,-36.10
KXBTC15M-26APR160945-45,FULL_STACK,T060,no,63,74730.90,74973.33,0,1,37.0,3.26,33.74
KXBTC15M-26APR160915-15,FULL_STACK,T060,yes,38,74665.45,74639.31,1,1,62.0,3.30,58.70
KXBTC15M-26APR160715-15,FULL_STACK,T060,no,44,74310.30,74323.22,1,0,-44.0,3.45,-47.45
KXBTC15M-26APR160645-45,FULL_STACK,T060,yes,46,74500.60,74472.92,0,0,-46.0,3.48,-49.48
KXBTC15M-26APR160615-15,FULL_STACK,T060,no,42,74596.92,74624.73,0,1,58.0,3.41,54.59
KXBTC15M-26APR160115-15,FULL_STACK,T060,yes,36,74964.00,74977.45,0,0,-36.0,3.23,-39.23
KXBTC15M-26APR160015-15,FULL_STACK,T060,no,50,74867.81,74895.79,1,0,-50.0,3.50,-53.50
KXBTC15M-26APR152245-45,FULL_STACK,T060,yes,75,75000.00,74850.07,1,1,25.0,2.63,22.38
KXBTC15M-26APR152130-30,FULL_STACK,T060,no,38,74559.29,74571.39,1,0,-38.0,3.30,-41.30
KXBTC15M-26APR151730-30,FULL_STACK,T060,no,61,74578.63,74769.49,0,1,39.0,3.33,35.67
KXBTC15M-26APR151415-15,FULL_STACK,T060,yes,39,74147.45,74140.18,1,1,61.0,3.33,57.67
KXBTC15M-26APR151000-00,FULL_STACK,T060,no,39,73934.59,73933.46,1,0,-39.0,3.33,-42.33
KXBTC15M-26APR150945-45,FULL_STACK,T060,no,63,74204.22,74428.93,0,1,37.0,3.26,33.74
KXBTC15M-26APR150830-30,FULL_STACK,T060,yes,29,74197.92,74221.50,0,0,-29.0,2.88,-31.88
KXBTC15M-26APR150800-00,FULL_STACK,T060,yes,63,74180.60,74065.65,1,1,37.0,3.26,33.74
KXBTC15M-26APR150415-15,FULL_STACK,T060,yes,32,73776.00,73762.70,1,1,68.0,3.05,64.95
KXBTC15M-26APR150400-00,FULL_STACK,T060,yes,39,73631.98,73631.50,1,1,61.0,3.33,57.67
KXBTC15M-26APR150215-15,FULL_STACK,T060,no,57,73928.67,74061.09,0,1,43.0,3.43,39.57
KXBTC15M-26APR142345-45,FULL_STACK,T060,no,66,74214.60,74339.01,0,1,34.0,3.14,30.86
KXBTC15M-26APR141945-45,FULL_STACK,T060,no,44,74122.65,74129.55,1,0,-44.0,3.45,-47.45
KXBTC15M-26APR141900-00,FULL_STACK,T060,no,35,74027.00,74020.90,1,0,-35.0,3.19,-38.19
KXBTC15M-26APR141845-45,FULL_STACK,T060,no,70,73847.99,73982.67,1,0,-70.0,2.94,-72.94
KXBTC15M-26APR141800-00,FULL_STACK,T060,no,47,74035.89,74050.75,1,0,-47.0,3.49,-50.49
KXBTC15M-26APR141600-00,FULL_STACK,T060,no,41,74161.37,74174.56,1,0,-41.0,3.39,-44.39
KXBTC15M-26APR141515-15,FULL_STACK,T060,no,33,74147.26,74125.07,1,0,-33.0,3.10,-36.10
KXBTC15M-26APR141500-00,FULL_STACK,T060,no,34,74142.86,74329.27,0,1,66.0,3.14,62.86
KXBTC15M-26APR141100-00,FULL_STACK,T060,no,70,75243.58,75518.08,0,1,30.0,2.94,27.06
KXBTC15M-26APR140845-45,FULL_STACK,T060,no,27,74329.40,74317.94,1,0,-27.0,2.76,-29.76
KXBTC15M-26APR140830-30,FULL_STACK,T060,no,36,74332.50,74331.37,0,1,64.0,3.23,60.77
KXBTC15M-26APR140730-30,FULL_STACK,T060,no,37,74426.32,74438.54,0,1,63.0,3.26,59.74
KXBTC15M-26APR140315-15,FULL_STACK,T060,no,61,74427.62,74570.13,1,0,-61.0,3.33,-64.33
KXBTC15M-26APR140100-00,FULL_STACK,T060,no,49,74389.97,74411.16,1,0,-49.0,3.50,-52.50
KXBTC15M-26APR132345-45,FULL_STACK,T060,no,41,74276.55,74303.91,1,0,-41.0,3.39,-44.39
KXBTC15M-26APR132230-30,FULL_STACK,T060,yes,34,74484.00,74498.73,0,0,-34.0,3.14,-37.14
KXBTC15M-26APR132100-00,FULL_STACK,T060,no,47,74317.62,74433.86,0,1,53.0,3.49,49.51
KXBTC15M-26APR131945-45,FULL_STACK,T060,no,37,74634.76,74756.26,0,1,63.0,3.26,59.74
KXBTC15M-26APR131830-30,FULL_STACK,T060,yes,75,74370.93,73703.75,1,1,25.0,2.63,22.38
KXBTC15M-26APR131530-30,FULL_STACK,T060,yes,68,72543.54,72374.80,1,1,32.0,3.05,28.95
KXBTC15M-26APR131230-30,FULL_STACK,T060,no,68,71941.00,72065.79,1,0,-68.0,3.05,-71.05
KXBTC15M-26APR131145-45,FULL_STACK,T060,no,41,71792.73,72020.28,0,1,59.0,3.39,55.61
KXBTC15M-26APR131100-00,FULL_STACK,T060,yes,58,72096.86,71972.15,1,1,42.0,3.41,38.59
KXBTC15M-26APR130945-45,FULL_STACK,T060,yes,42,71222.50,71199.90,0,0,-42.0,3.41,-45.41
KXBTC15M-26APR130830-30,FULL_STACK,T060,no,47,70972.75,70984.56,0,1,53.0,3.49,49.51
KXBTC15M-26APR130745-45,FULL_STACK,T060,no,43,70871.53,70880.07,1,0,-43.0,3.43,-46.43
KXBTC15M-26APR130645-45,FULL_STACK,T060,no,43,70770.50,70785.22,0,1,57.0,3.43,53.57
KXBTC15M-26APR130630-30,FULL_STACK,T060,yes,12,70812.56,70829.59,0,0,-12.0,1.48,-13.48
KXBTC15M-26APR130530-30,FULL_STACK,T060,yes,33,70715.93,70727.40,1,1,67.0,3.10,63.90
KXBTC15M-26APR130500-00,FULL_STACK,T060,no,70,70534.21,70643.33,1,0,-70.0,2.94,-72.94
KXBTC15M-26APR130445-45,FULL_STACK,T060,yes,36,70788.11,70777.70,0,0,-36.0,3.23,-39.23
KXBTC15M-26APR130430-30,FULL_STACK,T060,yes,36,70784.68,70756.74,1,1,64.0,3.23,60.77
KXBTC15M-26APR130415-15,FULL_STACK,T060,yes,31,70830.61,70836.59,0,0,-31.0,2.99,-33.99
KXBTC15M-26APR130330-30,FULL_STACK,T060,no,45,70900.00,70920.81,0,1,55.0,3.47,51.53
KXBTC15M-26APR130230-30,FULL_STACK,T060,yes,34,70999.27,71017.35,1,1,66.0,3.14,62.86
KXBTC15M-26APR130200-00,FULL_STACK,T060,yes,70,70866.72,70760.20,1,1,30.0,2.94,27.06
KXBTC15M-26APR122300-00,FULL_STACK,T060,no,46,71056.89,71081.90,0,1,54.0,3.48,50.52
KXBTC15M-26APR121615-15,FULL_STACK,T060,no,48,71113.74,71125.14,0,1,52.0,3.49,48.51
KXBTC15M-26APR121415-15,FULL_STACK,T060,no,44,71123.05,71139.44,1,0,-44.0,3.45,-47.45
KXBTC15M-26APR121230-30,FULL_STACK,T060,yes,39,70945.19,70955.20,1,1,61.0,3.33,57.67
KXBTC15M-26APR121145-45,FULL_STACK,T060,no,77,70629.77,70765.68,1,0,-77.0,2.48,-79.48
KXBTC15M-26APR120645-45,FULL_STACK,T060,yes,37,71649.39,71655.24,0,0,-37.0,3.26,-40.26
KXBTC15M-26APR120430-30,FULL_STACK,T060,no,44,71545.89,71689.93,1,0,-44.0,3.45,-47.45
KXBTC15M-26APR120200-00,FULL_STACK,T060,no,50,71660.74,71683.00,1,0,-50.0,3.50,-53.50
KXBTC15M-26APR120130-30,FULL_STACK,T060,yes,55,71567.11,71544.59,1,1,45.0,3.46,41.53
KXBTC15M-26APR112345-45,FULL_STACK,T060,no,46,71639.48,71755.80,0,1,54.0,3.48,50.52
KXBTC15M-26APR112315-15,FULL_STACK,T060,no,42,71803.77,71809.25,0,1,58.0,3.41,54.59
KXBTC15M-26APR112145-45,FULL_STACK,T060,yes,45,73061.28,73052.11,0,0,-45.0,3.47,-48.47
KXBTC15M-26APR111845-45,FULL_STACK,T060,no,74,73333.80,73514.69,0,1,26.0,2.69,23.31
KXBTC15M-26APR111645-45,FULL_STACK,T060,no,76,73333.42,73459.30,0,1,24.0,2.55,21.45
KXBTC15M-26APR111630-30,FULL_STACK,T060,yes,29,73574.12,73548.34,0,0,-29.0,2.88,-31.88
KXBTC15M-26APR111600-00,FULL_STACK,T060,yes,36,73704.69,73719.60,0,0,-36.0,3.23,-39.23
KXBTC15M-26APR111415-15,FULL_STACK,T060,no,48,73093.27,73112.98,1,0,-48.0,3.49,-51.49
KXBTC15M-26APR111315-15,FULL_STACK,T060,yes,43,73102.41,73089.81,0,0,-43.0,3.43,-46.43
KXBTC15M-26APR111300-00,FULL_STACK,T060,no,44,73090.85,73110.24,0,1,56.0,3.45,52.55
KXBTC15M-26APR111115-15,FULL_STACK,T060,no,49,72740.13,72754.83,0,1,51.0,3.50,47.50
KXBTC15M-26APR111030-30,FULL_STACK,T060,no,48,72713.99,72739.14,1,0,-48.0,3.49,-51.49
KXBTC15M-26APR110915-15,FULL_STACK,T060,no,60,72855.28,72968.50,0,1,40.0,3.36,36.64
KXBTC15M-26APR110830-30,FULL_STACK,T060,no,15,72928.61,72927.98,0,1,85.0,1.79,83.22
KXBTC15M-26APR110730-30,FULL_STACK,T060,no,53,72880.24,72904.59,0,1,47.0,3.49,43.51
KXBTC15M-26APR110430-30,FULL_STACK,T060,no,49,72796.99,72806.45,0,1,51.0,3.50,47.50
KXBTC15M-26APR110245-45,FULL_STACK,T060,no,46,72708.30,72730.58,1,0,-46.0,3.48,-49.48
KXBTC15M-26APR110130-30,FULL_STACK,T060,yes,36,72771.75,72749.92,1,1,64.0,3.23,60.77
KXBTC15M-26APR110115-15,FULL_STACK,T060,no,49,72823.11,72845.02,0,1,51.0,3.50,47.50
KXBTC15M-26APR101915-15,FULL_STACK,T060,no,72,72796.02,72911.60,1,0,-72.0,2.82,-74.82
KXBTC15M-26APR101730-30,FULL_STACK,T060,no,39,73099.19,73100.90,1,0,-39.0,3.33,-42.33
KXBTC15M-26APR101345-45,FULL_STACK,T060,yes,39,72985.30,72993.81,0,0,-39.0,3.33,-42.33
KXBTC15M-26APR101215-15,FULL_STACK,T060,no,38,72448.22,72445.25,1,0,-38.0,3.30,-41.30
KXBTC15M-26APR100830-30,FULL_STACK,T060,no,44,72094.69,72113.10,0,1,56.0,3.45,52.55
KXBTC15M-26APR100715-15,FULL_STACK,T060,no,52,71907.93,71924.08,1,0,-52.0,3.49,-55.49
KXBTC15M-26APR100645-45,FULL_STACK,T060,no,40,71724.00,71745.90,1,0,-40.0,3.36,-43.36
KXBTC15M-26APR100530-30,FULL_STACK,T060,no,46,71671.26,71698.55,1,0,-46.0,3.48,-49.48
KXBTC15M-26APR100415-15,FULL_STACK,T060,no,41,71455.37,71476.27,1,0,-41.0,3.39,-44.39
KXBTC15M-26APR100200-00,FULL_STACK,T060,no,41,72179.72,72179.47,0,1,59.0,3.39,55.61
KXBTC15M-26APR100100-00,FULL_STACK,T060,no,53,71890.52,71913.76,1,0,-53.0,3.49,-56.49
KXBTC15M-26APR091930-30,FULL_STACK,T060,no,59,71625.87,71811.25,1,0,-59.0,3.39,-62.39
KXBTC15M-26APR091900-00,FULL_STACK,T060,no,39,72300.00,72328.83,0,1,61.0,3.33,57.67
KXBTC15M-26APR091515-15,FULL_STACK,T060,yes,35,71916.56,71911.11,1,1,65.0,3.19,61.81
KXBTC15M-26APR091415-15,FULL_STACK,T060,no,65,72179.28,72357.28,0,1,35.0,3.19,31.81
KXBTC15M-26APR091315-15,FULL_STACK,T060,yes,74,72267.12,72076.67,1,1,26.0,2.69,23.31
KXBTC15M-26APR090715-15,FULL_STACK,T060,no,42,71291.44,71307.11,0,1,58.0,3.41,54.59
KXBTC15M-26APR090200-00,FULL_STACK,T060,yes,42,71057.75,71056.14,0,0,-42.0,3.41,-45.41
KXBTC15M-26APR082345-45,FULL_STACK,T060,no,33,70940.24,70915.65,1,0,-33.0,3.10,-36.10
KXBTC15M-26APR081745-45,FULL_STACK,T060,yes,25,71708.19,71703.32,0,0,-25.0,2.63,-27.62
KXBTC15M-26APR081330-30,FULL_STACK,T060,yes,36,71791.02,71787.30,0,0,-36.0,3.23,-39.23
KXBTC15M-26APR081045-45,FULL_STACK,T060,no,72,71269.28,71495.92,0,1,28.0,2.82,25.18
KXBTC15M-26APR080945-45,FULL_STACK,T060,no,60,72218.68,72453.89,0,1,40.0,3.36,36.64
KXBTC15M-26APR080745-45,FULL_STACK,T060,yes,35,71652.58,71655.04,0,0,-35.0,3.19,-38.19
KXBTC15M-26APR080545-45,FULL_STACK,T060,yes,57,71900.15,71695.25,0,0,-57.0,3.43,-60.43
KXBTC15M-26APR080230-30,FULL_STACK,T060,yes,32,71786.62,71812.50,1,1,68.0,3.05,64.95
KXBTC15M-26APR080145-45,FULL_STACK,T060,yes,54,71746.95,71720.28,0,0,-54.0,3.48,-57.48
KXBTC15M-26APR072100-00,FULL_STACK,T060,no,57,71674.10,71836.19,0,1,43.0,3.43,39.57
KXBTC15M-26APR072030-30,FULL_STACK,T060,yes,38,71979.26,71994.89,0,0,-38.0,3.30,-41.30
KXBTC15M-26APR071830-30,FULL_STACK,T060,yes,36,70277.33,70263.96,1,1,64.0,3.23,60.77
KXBTC15M-26APR071615-15,FULL_STACK,T060,yes,69,69408.43,68990.83,1,1,31.0,2.99,28.01
KXBTC15M-26APR071530-30,FULL_STACK,T060,yes,59,68563.89,68439.34,1,1,41.0,3.39,37.61
KXBTC15M-26APR071100-00,FULL_STACK,T060,yes,45,68150.75,68011.46,0,0,-45.0,3.47,-48.47
KXBTC15M-26APR070830-30,FULL_STACK,T060,yes,42,68292.10,68265.51,1,1,58.0,3.41,54.59
KXBTC15M-26APR070800-00,FULL_STACK,T060,yes,44,68414.00,68400.45,0,0,-44.0,3.45,-47.45
KXBTC15M-26APR070745-45,FULL_STACK,T060,yes,32,68385.50,68384.06,1,1,68.0,3.05,64.95
KXBTC15M-26APR070715-15,FULL_STACK,T060,no,56,68088.52,68233.01,1,0,-56.0,3.45,-59.45
KXBTC15M-26APR070515-15,FULL_STACK,T060,yes,45,68960.20,68943.95,1,1,55.0,3.47,51.53
