ticker,strategy,timing,side,entry_c,btc,strike,settle_yes,won,gross_c,fee_c,net_c
KXBTC15M-26APR220400-00,BB_PURE_MEANREV,T300,yes,32,78084.98,78061.52,0,0,-32.0,3.05,-35.05
KXBTC15M-26APR220230-30,BB_PURE_MEANREV,T300,yes,46,78040.66,78012.73,0,0,-46.0,3.48,-49.48
KXBTC15M-26APR220015-15,BB_PURE_MEANREV,T300,no,34,77578.50,77568.66,0,1,66.0,3.14,62.86
KXBTC15M-26APR212115-15,BB_PURE_MEANREV,T300,no,29,76330.60,76312.89,1,0,-29.0,2.88,-31.88
KXBTC15M-26APR212015-15,BB_PURE_MEANREV,T300,yes,42,76373.89,76351.47,1,1,58.0,3.41,54.59
KXBTC15M-26APR211945-45,BB_PURE_MEANREV,T300,no,23,75807.44,75807.64,1,0,-23.0,2.48,-25.48
KXBTC15M-26APR211630-30,BB_PURE_MEANREV,T300,yes,39,75571.31,75577.49,1,1,61.0,3.33,57.67
KXBTC15M-26APR211530-30,BB_PURE_MEANREV,T300,yes,33,75661.56,75689.67,1,1,67.0,3.10,63.90
KXBTC15M-26APR210915-15,BB_PURE_MEANREV,T300,yes,22,76045.36,76053.40,0,0,-22.0,2.40,-24.40
KXBTC15M-26APR210900-00,BB_PURE_MEANREV,T300,yes,41,75844.23,75833.47,1,1,59.0,3.39,55.61
KXBTC15M-26APR210100-00,BB_PURE_MEANREV,T300,no,17,75699.43,75692.18,1,0,-17.0,1.98,-18.98
KXBTC15M-26APR210045-45,BB_PURE_MEANREV,T300,yes,27,75663.37,75688.18,1,1,73.0,2.76,70.24
KXBTC15M-26APR202345-45,BB_PURE_MEANREV,T300,no,32,75643.18,75664.22,0,1,68.0,3.05,64.95
KXBTC15M-26APR201800-00,BB_PURE_MEANREV,T300,no,44,75919.73,75938.75,1,0,-44.0,3.45,-47.45
KXBTC15M-26APR200130-30,BB_PURE_MEANREV,T300,yes,14,74328.50,74342.67,0,0,-14.0,1.69,-15.69
KXBTC15M-26APR192300-00,BB_PURE_MEANREV,T300,no,39,74483.66,74496.58,0,1,61.0,3.33,57.67
KXBTC15M-26APR192030-30,BB_PURE_MEANREV,T300,no,35,74106.86,74112.58,1,0,-35.0,3.19,-38.19
KXBTC15M-26APR191630-30,BB_PURE_MEANREV,T300,yes,16,74815.24,74813.53,0,0,-16.0,1.88,-17.88
KXBTC15M-26APR191515-15,BB_PURE_MEANREV,T300,no,19,74789.58,74803.90,1,0,-19.0,2.15,-21.15
KXBTC15M-26APR191330-30,BB_PURE_MEANREV,T300,no,34,75256.73,75275.98,1,0,-34.0,3.14,-37.14
KXBTC15M-26APR191030-30,BB_PURE_MEANREV,T300,no,30,75812.23,75832.34,1,0,-30.0,2.94,-32.94
KXBTC15M-26APR190845-45,BB_PURE_MEANREV,T300,no,40,75539.47,75562.87,0,1,60.0,3.36,56.64
KXBTC15M-26APR190800-00,BB_PURE_MEANREV,T300,no,36,75530.72,75550.24,1,0,-36.0,3.23,-39.23
KXBTC15M-26APR190730-30,BB_PURE_MEANREV,T300,no,41,75408.40,75425.02,0,1,59.0,3.39,55.61
KXBTC15M-26APR190645-45,BB_PURE_MEANREV,T300,no,45,75110.17,75121.60,1,0,-45.0,3.47,-48.47
KXBTC15M-26APR190445-45,BB_PURE_MEANREV,T300,yes,39,75225.28,75204.77,1,1,61.0,3.33,57.67
KXBTC15M-26APR190345-45,BB_PURE_MEANREV,T300,no,23,75034.11,75034.56,1,0,-23.0,2.48,-25.48
KXBTC15M-26APR182330-30,BB_PURE_MEANREV,T300,yes,30,75535.83,75562.61,0,0,-30.0,2.94,-32.94
KXBTC15M-26APR182230-30,BB_PURE_MEANREV,T300,no,22,75631.80,75649.54,0,1,78.0,2.40,75.60
KXBTC15M-26APR181800-00,BB_PURE_MEANREV,T300,no,22,75786.57,75759.73,1,0,-22.0,2.40,-24.40
KXBTC15M-26APR181745-45,BB_PURE_MEANREV,T300,no,51,75719.12,75742.25,1,0,-51.0,3.50,-54.50
KXBTC15M-26APR181645-45,BB_PURE_MEANREV,T300,no,37,75750.89,75748.07,1,0,-37.0,3.26,-40.26
KXBTC15M-26APR181530-30,BB_PURE_MEANREV,T300,yes,47,75795.88,75779.53,0,0,-47.0,3.49,-50.49
KXBTC15M-26APR181515-15,BB_PURE_MEANREV,T300,no,23,75649.71,75677.05,1,0,-23.0,2.48,-25.48
KXBTC15M-26APR181400-00,BB_PURE_MEANREV,T300,no,46,75890.61,75919.56,0,1,54.0,3.48,50.52
KXBTC15M-26APR181130-30,BB_PURE_MEANREV,T300,yes,32,76225.41,76223.47,1,1,68.0,3.05,64.95
KXBTC15M-26APR180915-15,BB_PURE_MEANREV,T300,yes,25,76210.91,76241.06,0,0,-25.0,2.63,-27.62
KXBTC15M-26APR180745-45,BB_PURE_MEANREV,T300,no,22,76082.20,76091.80,0,1,78.0,2.40,75.60
KXBTC15M-26APR180515-15,BB_PURE_MEANREV,T300,yes,19,76754.51,76763.60,0,0,-19.0,2.15,-21.15
KXBTC15M-26APR180415-15,BB_PURE_MEANREV,T300,no,38,77016.84,77018.78,0,1,62.0,3.30,58.70
KXBTC15M-26APR180100-00,BB_PURE_MEANREV,T300,yes,38,77100.49,77099.21,1,1,62.0,3.30,58.70
KXBTC15M-26APR172315-15,BB_PURE_MEANREV,T300,no,52,77295.86,77325.55,0,1,48.0,3.49,44.51
KXBTC15M-26APR172145-45,BB_PURE_MEANREV,T300,yes,25,77299.45,77324.84,0,0,-25.0,2.63,-27.62
KXBTC15M-26APR171800-00,BB_PURE_MEANREV,T300,no,44,77416.67,77420.98,1,0,-44.0,3.45,-47.45
KXBTC15M-26APR171330-30,BB_PURE_MEANREV,T300,no,42,77509.81,77537.09,0,1,58.0,3.41,54.59
KXBTC15M-26APR171145-45,BB_PURE_MEANREV,T300,no,37,77775.61,77794.80,0,1,63.0,3.26,59.74
KXBTC15M-26APR170815-15,BB_PURE_MEANREV,T300,no,53,75592.93,75617.17,1,0,-53.0,3.49,-56.49
KXBTC15M-26APR170345-45,BB_PURE_MEANREV,T300,no,31,74962.60,74979.54,1,0,-31.0,2.99,-33.99
KXBTC15M-26APR170245-45,BB_PURE_MEANREV,T300,no,43,74805.93,74821.21,1,0,-43.0,3.43,-46.43
KXBTC15M-26APR170230-30,BB_PURE_MEANREV,T300,yes,35,74801.37,74779.86,1,1,65.0,3.19,61.81
KXBTC15M-26APR162330-30,BB_PURE_MEANREV,T300,no,44,74700.90,74710.18,1,0,-44.0,3.45,-47.45
KXBTC15M-26APR162230-30,BB_PURE_MEANREV,T300,yes,19,74734.45,74736.37,0,0,-19.0,2.15,-21.15
KXBTC15M-26APR162145-45,BB_PURE_MEANREV,T300,no,45,74760.18,74768.68,0,1,55.0,3.47,51.53
KXBTC15M-26APR162030-30,BB_PURE_MEANREV,T300,no,44,74971.02,74998.91,1,0,-44.0,3.45,-47.45
KXBTC15M-26APR161445-45,BB_PURE_MEANREV,T300,no,31,74387.39,74406.53,1,0,-31.0,2.99,-33.99
KXBTC15M-26APR161215-15,BB_PURE_MEANREV,T300,no,41,74743.10,74748.37,0,1,59.0,3.39,55.61
KXBTC15M-26APR160645-45,BB_PURE_MEANREV,T300,no,40,74463.50,74472.92,0,1,60.0,3.36,56.64
KXBTC15M-26APR160615-15,BB_PURE_MEANREV,T300,yes,30,74595.48,74624.73,0,0,-30.0,2.94,-32.94
KXBTC15M-26APR160515-15,BB_PURE_MEANREV,T300,no,20,74655.72,74684.58,1,0,-20.0,2.24,-22.24
KXBTC15M-26APR160200-00,BB_PURE_MEANREV,T300,no,51,75041.45,75058.30,0,1,49.0,3.50,45.50
KXBTC15M-26APR160145-45,BB_PURE_MEANREV,T300,no,27,75083.52,75077.96,0,1,73.0,2.76,70.24
KXBTC15M-26APR152230-30,BB_PURE_MEANREV,T300,yes,26,74689.36,74715.19,1,1,74.0,2.69,71.31
KXBTC15M-26APR152100-00,BB_PURE_MEANREV,T300,yes,17,74812.98,74823.34,0,0,-17.0,1.98,-18.98
KXBTC15M-26APR151700-00,BB_PURE_MEANREV,T300,no,38,74751.76,74776.89,1,0,-38.0,3.30,-41.30
KXBTC15M-26APR151430-30,BB_PURE_MEANREV,T300,no,38,74275.92,74303.63,0,1,62.0,3.30,58.70
KXBTC15M-26APR151200-00,BB_PURE_MEANREV,T300,no,38,73924.60,73902.04,0,1,62.0,3.30,58.70
KXBTC15M-26APR150900-00,BB_PURE_MEANREV,T300,no,44,74347.57,74363.12,0,1,56.0,3.45,52.55
KXBTC15M-26APR150830-30,BB_PURE_MEANREV,T300,no,46,74193.32,74221.50,0,1,54.0,3.48,50.52
KXBTC15M-26APR150415-15,BB_PURE_MEANREV,T300,no,37,73780.39,73762.70,1,0,-37.0,3.26,-40.26
KXBTC15M-26APR150115-15,BB_PURE_MEANREV,T300,no,34,74342.95,74356.90,0,1,66.0,3.14,62.86
KXBTC15M-26APR150045-45,BB_PURE_MEANREV,T300,yes,45,74356.71,74347.34,1,1,55.0,3.47,51.53
KXBTC15M-26APR141900-00,BB_PURE_MEANREV,T300,no,38,74026.65,74020.90,1,0,-38.0,3.30,-41.30
KXBTC15M-26APR141530-30,BB_PURE_MEANREV,T300,no,33,74318.08,74333.61,0,1,67.0,3.10,63.90
KXBTC15M-26APR140845-45,BB_PURE_MEANREV,T300,no,30,74332.54,74317.94,1,0,-30.0,2.94,-32.94
KXBTC15M-26APR140745-45,BB_PURE_MEANREV,T300,yes,40,74402.53,74400.83,0,0,-40.0,3.36,-43.36
KXBTC15M-26APR140730-30,BB_PURE_MEANREV,T300,no,37,74441.70,74438.54,0,1,63.0,3.26,59.74
KXBTC15M-26APR140130-30,BB_PURE_MEANREV,T300,yes,48,74402.33,74390.83,0,0,-48.0,3.49,-51.49
KXBTC15M-26APR131930-30,BB_PURE_MEANREV,T300,yes,33,74722.03,74714.73,1,1,67.0,3.10,63.90
KXBTC15M-26APR131345-45,BB_PURE_MEANREV,T300,no,32,72456.55,72453.80,1,0,-32.0,3.05,-35.05
KXBTC15M-26APR130830-30,BB_PURE_MEANREV,T300,yes,30,70972.75,70984.56,0,0,-30.0,2.94,-32.94
KXBTC15M-26APR130530-30,BB_PURE_MEANREV,T300,yes,36,70715.93,70727.40,1,1,64.0,3.23,60.77
KXBTC15M-26APR130445-45,BB_PURE_MEANREV,T300,yes,36,70788.11,70777.70,0,0,-36.0,3.23,-39.23
KXBTC15M-26APR130415-15,BB_PURE_MEANREV,T300,no,35,70830.61,70836.59,0,1,65.0,3.19,61.81
KXBTC15M-26APR130130-30,BB_PURE_MEANREV,T300,no,45,70813.38,70835.69,1,0,-45.0,3.47,-48.47
KXBTC15M-26APR130030-30,BB_PURE_MEANREV,T300,no,39,70970.04,70964.46,1,0,-39.0,3.33,-42.33
KXBTC15M-26APR122315-15,BB_PURE_MEANREV,T300,no,26,71071.97,71073.58,0,1,74.0,2.69,71.31
KXBTC15M-26APR122300-00,BB_PURE_MEANREV,T300,no,52,71056.89,71081.90,0,1,48.0,3.49,44.51
KXBTC15M-26APR122245-45,BB_PURE_MEANREV,T300,no,51,71187.26,71215.18,0,1,49.0,3.50,45.50
KXBTC15M-26APR122200-00,BB_PURE_MEANREV,T300,yes,43,71169.95,71163.48,1,1,57.0,3.43,53.57
KXBTC15M-26APR122030-30,BB_PURE_MEANREV,T300,yes,31,70900.75,70904.78,1,1,69.0,2.99,66.01
KXBTC15M-26APR122015-15,BB_PURE_MEANREV,T300,yes,28,70739.13,70755.01,1,1,72.0,2.82,69.18
KXBTC15M-26APR121930-30,BB_PURE_MEANREV,T300,no,34,70649.84,70657.16,1,0,-34.0,3.14,-37.14
KXBTC15M-26APR121500-00,BB_PURE_MEANREV,T300,no,49,71132.29,71151.73,1,0,-49.0,3.50,-52.50
KXBTC15M-26APR121400-00,BB_PURE_MEANREV,T300,no,28,71001.28,71019.30,1,0,-28.0,2.82,-30.82
KXBTC15M-26APR121245-45,BB_PURE_MEANREV,T300,no,46,70933.10,70960.51,0,1,54.0,3.48,50.52
KXBTC15M-26APR121200-00,BB_PURE_MEANREV,T300,no,42,70873.35,70899.30,1,0,-42.0,3.41,-45.41
KXBTC15M-26APR120645-45,BB_PURE_MEANREV,T300,yes,18,71649.39,71655.24,0,0,-18.0,2.07,-20.07
KXBTC15M-26APR120630-30,BB_PURE_MEANREV,T300,no,37,71649.39,71660.51,0,1,63.0,3.26,59.74
KXBTC15M-26APR120545-45,BB_PURE_MEANREV,T300,no,36,71634.23,71647.85,0,1,64.0,3.23,60.77
KXBTC15M-26APR120200-00,BB_PURE_MEANREV,T300,no,11,71660.74,71683.00,1,0,-11.0,1.37,-12.37
KXBTC15M-26APR120130-30,BB_PURE_MEANREV,T300,yes,53,71567.11,71544.59,1,1,47.0,3.49,43.51
KXBTC15M-26APR112330-30,BB_PURE_MEANREV,T300,yes,33,71768.64,71748.94,1,1,67.0,3.10,63.90
KXBTC15M-26APR111715-15,BB_PURE_MEANREV,T300,yes,46,73352.46,73340.39,1,1,54.0,3.48,50.52
KXBTC15M-26APR111245-45,BB_PURE_MEANREV,T300,yes,40,72919.89,72911.81,1,1,60.0,3.36,56.64
KXBTC15M-26APR111215-15,BB_PURE_MEANREV,T300,no,48,72871.92,72891.98,1,0,-48.0,3.49,-51.49
KXBTC15M-26APR111200-00,BB_PURE_MEANREV,T300,yes,38,72830.49,72804.60,1,1,62.0,3.30,58.70
KXBTC15M-26APR111030-30,BB_PURE_MEANREV,T300,no,38,72713.99,72739.14,1,0,-38.0,3.30,-41.30
KXBTC15M-26APR110930-30,BB_PURE_MEANREV,T300,no,10,72640.63,72651.62,1,0,-10.0,1.26,-11.26
KXBTC15M-26APR110545-45,BB_PURE_MEANREV,T300,yes,6,72869.84,72897.86,0,0,-6.0,0.79,-6.79
KXBTC15M-26APR110315-15,BB_PURE_MEANREV,T300,no,36,72772.37,72801.33,0,1,64.0,3.23,60.77
KXBTC15M-26APR110230-30,BB_PURE_MEANREV,T300,no,30,72696.01,72716.98,1,0,-30.0,2.94,-32.94
KXBTC15M-26APR110130-30,BB_PURE_MEANREV,T300,yes,37,72771.75,72749.92,1,1,63.0,3.26,59.74
KXBTC15M-26APR102245-45,BB_PURE_MEANREV,T300,no,18,73036.39,73028.57,1,0,-18.0,2.07,-20.07
KXBTC15M-26APR102215-15,BB_PURE_MEANREV,T300,no,39,72945.85,72967.90,1,0,-39.0,3.33,-42.33
KXBTC15M-26APR101730-30,BB_PURE_MEANREV,T300,no,38,73099.19,73100.90,1,0,-38.0,3.30,-41.30
KXBTC15M-26APR101645-45,BB_PURE_MEANREV,T300,no,41,73220.19,73247.46,0,1,59.0,3.39,55.61
KXBTC15M-26APR101630-30,BB_PURE_MEANREV,T300,no,21,73246.65,73232.66,1,0,-21.0,2.32,-23.32
KXBTC15M-26APR101500-00,BB_PURE_MEANREV,T300,no,41,72987.56,72991.08,1,0,-41.0,3.39,-44.39
KXBTC15M-26APR101245-45,BB_PURE_MEANREV,T300,no,36,72739.48,72760.93,0,1,64.0,3.23,60.77
KXBTC15M-26APR100830-30,BB_PURE_MEANREV,T300,no,14,72094.69,72113.10,0,1,86.0,1.69,84.31
KXBTC15M-26APR100745-45,BB_PURE_MEANREV,T300,yes,36,72218.68,72197.69,1,1,64.0,3.23,60.77
KXBTC15M-26APR100645-45,BB_PURE_MEANREV,T300,no,30,71724.00,71745.90,1,0,-30.0,2.94,-32.94
KXBTC15M-26APR100500-00,BB_PURE_MEANREV,T300,yes,5,71706.38,71729.48,0,0,-5.0,0.67,-5.67
KXBTC15M-26APR100330-30,BB_PURE_MEANREV,T300,no,33,71739.22,71737.24,0,1,67.0,3.10,63.90
KXBTC15M-26APR100115-15,BB_PURE_MEANREV,T300,no,29,72117.85,72094.91,0,1,71.0,2.88,68.12
KXBTC15M-26APR092315-15,BB_PURE_MEANREV,T300,no,45,71945.49,71960.40,0,1,55.0,3.47,51.53
KXBTC15M-26APR091430-30,BB_PURE_MEANREV,T300,no,44,71894.08,71913.87,1,0,-44.0,3.45,-47.45
KXBTC15M-26APR090800-00,BB_PURE_MEANREV,T300,no,26,71198.92,71173.78,0,1,74.0,2.69,71.31
KXBTC15M-26APR090715-15,BB_PURE_MEANREV,T300,no,35,71291.44,71307.11,0,1,65.0,3.19,61.81
KXBTC15M-26APR090545-45,BB_PURE_MEANREV,T300,yes,28,71305.60,71298.63,0,0,-28.0,2.82,-30.82
KXBTC15M-26APR090200-00,BB_PURE_MEANREV,T300,yes,11,71057.75,71056.14,0,0,-11.0,1.37,-12.37
KXBTC15M-26APR081900-00,BB_PURE_MEANREV,T300,no,46,71251.50,71267.96,0,1,54.0,3.48,50.52
KXBTC15M-26APR080730-30,BB_PURE_MEANREV,T300,yes,48,71657.69,71643.84,1,1,52.0,3.49,48.51
KXBTC15M-26APR080700-00,BB_PURE_MEANREV,T300,no,35,71563.54,71555.09,0,1,65.0,3.19,61.81
KXBTC15M-26APR080630-30,BB_PURE_MEANREV,T300,no,40,71604.03,71611.05,1,0,-40.0,3.36,-43.36
KXBTC15M-26APR080500-00,BB_PURE_MEANREV,T300,no,27,71711.76,71691.25,1,0,-27.0,2.76,-29.76
KXBTC15M-26APR080400-00,BB_PURE_MEANREV,T300,yes,24,71646.58,71651.89,0,0,-24.0,2.55,-26.55
KXBTC15M-26APR080300-00,BB_PURE_MEANREV,T300,yes,26,71784.41,71805.46,0,0,-26.0,2.69,-28.69
KXBTC15M-26APR080145-45,BB_PURE_MEANREV,T300,yes,44,71741.87,71720.28,0,0,-44.0,3.45,-47.45
KXBTC15M-26APR080115-15,BB_PURE_MEANREV,T300,yes,49,71618.86,71591.48,1,1,51.0,3.50,47.50
KXBTC15M-26APR080045-45,BB_PURE_MEANREV,T300,yes,22,71562.44,71585.84,1,1,78.0,2.40,75.60
KXBTC15M-26APR072345-45,BB_PURE_MEANREV,T300,yes,29,71426.05,71442.24,0,0,-29.0,2.88,-31.88
KXBTC15M-26APR072330-30,BB_PURE_MEANREV,T300,yes,37,71313.59,71319.72,1,1,63.0,3.26,59.74
KXBTC15M-26APR071830-30,BB_PURE_MEANREV,T300,yes,38,70256.64,70263.96,1,1,62.0,3.30,58.70
KXBTC15M-26APR071145-45,BB_PURE_MEANREV,T300,yes,44,68181.99,68156.28,0,0,-44.0,3.45,-47.45
KXBTC15M-26APR070830-30,BB_PURE_MEANREV,T300,no,34,68246.31,68265.51,1,0,-34.0,3.14,-37.14
KXBTC15M-26APR070800-00,BB_PURE_MEANREV,T300,no,41,68394.16,68400.45,0,1,59.0,3.39,55.61
KXBTC15M-26APR070745-45,BB_PURE_MEANREV,T300,yes,22,68385.50,68384.06,1,1,78.0,2.40,75.60
KXBTC15M-26APR070715-15,BB_PURE_MEANREV,T300,yes,37,68217.80,68233.01,1,1,63.0,3.26,59.74
KXBTC15M-26APR070530-30,BB_PURE_MEANREV,T300,yes,47,69132.33,69114.32,0,0,-47.0,3.49,-50.49
KXBTC15M-26APR070430-30,BB_PURE_MEANREV,T300,no,30,68723.78,68726.65,1,0,-30.0,2.94,-32.94
KXBTC15M-26APR070315-15,BB_PURE_MEANREV,T300,yes,30,68572.05,68582.09,0,0,-30.0,2.94,-32.94
KXBTC15M-26APR070300-00,BB_PURE_MEANREV,T300,yes,44,68558.56,68545.84,1,1,56.0,3.45,52.55
KXBTC15M-26APR070200-00,BB_PURE_MEANREV,T300,yes,37,68650.95,68657.63,0,0,-37.0,3.26,-40.26
KXBTC15M-26APR062215-15,BB_PURE_MEANREV,T300,yes,41,68445.81,68437.05,0,0,-41.0,3.39,-44.39
KXBTC15M-26APR061815-15,BB_PURE_MEANREV,T300,yes,17,69493.58,69519.12,1,1,83.0,1.98,81.02
KXBTC15M-26APR061745-45,BB_PURE_MEANREV,T300,yes,33,69658.64,69682.15,0,0,-33.0,3.10,-36.10
KXBTC15M-26APR061545-45,BB_PURE_MEANREV,T300,yes,25,69852.77,69865.09,0,0,-25.0,2.63,-27.62
KXBTC15M-26APR060730-30,BB_PURE_MEANREV,T300,no,43,69684.73,69695.97,0,1,57.0,3.43,53.57
KXBTC15M-26APR060715-15,BB_PURE_MEANREV,T300,yes,29,69769.60,69762.01,0,0,-29.0,2.88,-31.88
KXBTC15M-26APR060500-00,BB_PURE_MEANREV,T300,yes,31,69263.03,69282.32,0,0,-31.0,2.99,-33.99
KXBTC15M-26APR052130-30,BB_PURE_MEANREV,T300,yes,34,68876.00,68891.65,1,1,66.0,3.14,62.86
KXBTC15M-26APR051830-30,BB_PURE_MEANREV,T300,yes,40,67538.41,67514.02,0,0,-40.0,3.36,-43.36
KXBTC15M-26APR051745-45,BB_PURE_MEANREV,T300,yes,45,67478.38,67459.02,0,0,-45.0,3.47,-48.47
KXBTC15M-26APR051715-15,BB_PURE_MEANREV,T300,yes,35,67641.51,67622.88,0,0,-35.0,3.19,-38.19
KXBTC15M-26APR051630-30,BB_PURE_MEANREV,T300,yes,46,67391.89,67366.11,1,1,54.0,3.48,50.52
KXBTC15M-26APR051345-45,BB_PURE_MEANREV,T300,yes,32,67332.62,67321.31,1,1,68.0,3.05,64.95
KXBTC15M-26APR051200-00,BB_PURE_MEANREV,T300,yes,30,67401.70,67411.81,0,0,-30.0,2.94,-32.94
KXBTC15M-26APR051045-45,BB_PURE_MEANREV,T300,yes,38,66913.82,66895.86,1,1,62.0,3.30,58.70
KXBTC15M-26APR050930-30,BB_PURE_MEANREV,T300,no,38,66741.74,66765.27,0,1,62.0,3.30,58.70
KXBTC15M-26APR050730-30,BB_PURE_MEANREV,T300,yes,39,67065.78,67061.58,0,0,-39.0,3.33,-42.33
KXBTC15M-26APR050700-00,BB_PURE_MEANREV,T300,yes,23,67086.07,67060.50,0,0,-23.0,2.48,-25.48
KXBTC15M-26APR050630-30,BB_PURE_MEANREV,T300,yes,49,66985.21,66964.30,1,1,51.0,3.50,47.50
KXBTC15M-26APR050615-15,BB_PURE_MEANREV,T300,yes,42,67038.48,67019.69,0,0,-42.0,3.41,-45.41
KXBTC15M-26APR050600-00,BB_PURE_MEANREV,T300,no,33,67007.07,67010.11,1,0,-33.0,3.10,-36.10
KXBTC15M-26APR050445-45,BB_PURE_MEANREV,T300,yes,43,66882.65,66866.05,0,0,-43.0,3.43,-46.43
KXBTC15M-26APR050345-45,BB_PURE_MEANREV,T300,yes,17,66815.28,66804.82,0,0,-17.0,1.98,-18.98
KXBTC15M-26APR050215-15,BB_PURE_MEANREV,T300,no,32,66901.36,66909.90,0,1,68.0,3.05,64.95
KXBTC15M-26APR050200-00,BB_PURE_MEANREV,T300,yes,30,67086.10,67077.10,0,0,-30.0,2.94,-32.94
KXBTC15M-26APR050145-45,BB_PURE_MEANREV,T300,no,35,67076.79,67078.11,0,1,65.0,3.19,61.81
KXBTC15M-26APR050130-30,BB_PURE_MEANREV,T300,yes,47,67125.58,67107.30,0,0,-47.0,3.49,-50.49
KXBTC15M-26APR050030-30,BB_PURE_MEANREV,T300,no,18,67097.32,67076.53,1,0,-18.0,2.07,-20.07
KXBTC15M-26APR042245-45,BB_PURE_MEANREV,T300,no,32,67116.66,67120.17,1,0,-32.0,3.05,-35.05
KXBTC15M-26APR042130-30,BB_PURE_MEANREV,T300,yes,19,67178.50,67181.04,0,0,-19.0,2.15,-21.15
KXBTC15M-26APR042045-45,BB_PURE_MEANREV,T300,yes,50,67251.03,67228.41,1,1,50.0,3.50,46.50
KXBTC15M-26APR041745-45,BB_PURE_MEANREV,T300,no,41,67261.49,67274.06,1,0,-41.0,3.39,-44.39
KXBTC15M-26APR041515-15,BB_PURE_MEANREV,T300,no,15,67308.50,67290.07,1,0,-15.0,1.79,-16.79
KXBTC15M-26APR041030-30,BB_PURE_MEANREV,T300,no,38,67194.13,67198.18,1,0,-38.0,3.30,-41.30
KXBTC15M-26APR040945-45,BB_PURE_MEANREV,T300,no,42,67097.60,67102.24,1,0,-42.0,3.41,-45.41
KXBTC15M-26APR040930-30,BB_PURE_MEANREV,T300,no,42,67097.34,67101.79,1,0,-42.0,3.41,-45.41
KXBTC15M-26APR040915-15,BB_PURE_MEANREV,T300,yes,32,67098.79,67097.43,1,1,68.0,3.05,64.95
KXBTC15M-26APR040900-00,BB_PURE_MEANREV,T300,no,18,67072.46,67061.76,1,0,-18.0,2.07,-20.07
KXBTC15M-26APR040800-00,BB_PURE_MEANREV,T300,yes,21,67134.67,67140.60,1,1,79.0,2.32,76.68
KXBTC15M-26APR040730-30,BB_PURE_MEANREV,T300,yes,16,67180.33,67166.18,0,0,-16.0,1.88,-17.88
KXBTC15M-26APR040715-15,BB_PURE_MEANREV,T300,no,35,67163.50,67162.37,1,0,-35.0,3.19,-38.19
KXBTC15M-26APR040645-45,BB_PURE_MEANREV,T300,yes,46,66946.55,66941.57,1,1,54.0,3.48,50.52
KXBTC15M-26APR040615-15,BB_PURE_MEANREV,T300,yes,40,66984.14,66974.61,0,0,-40.0,3.36,-43.36
KXBTC15M-26APR040530-30,BB_PURE_MEANREV,T300,no,45,66972.05,66980.39,0,1,55.0,3.47,51.53
